Ewe/V	<I>/mA	
1.2787611E+000	4.106257629394531E+001
1.3289024E+000	4.960685825347900E+001
1.2689528E+000	3.914259963565394E+001
1.3188649E+000	4.757714875539142E+001
1.2588810E+000	3.729267787933338E+001
1.3087589E+000	4.556760183970130E+001
1.2488627E+000	3.548778035905616E+001
1.2987710E+000	4.363844807942701E+001
1.2388444E+000	3.372648482852503E+001
1.2888329E+000	4.174308988783093E+001
1.2288262E+000	3.202926158905018E+001
1.2789024E+000	3.988789399464923E+001
1.2188040E+000	3.038529528511890E+001
1.2688383E+000	3.808859772152368E+001
1.2088276E+000	2.876118294397989E+001
1.2587627E+000	3.633087942335341E+001
1.1988132E+000	2.719623872968884E+001
1.2488818E+000	3.459773710038922E+001
1.1887720E+000	2.570107502407498E+001
1.2388787E+000	3.294589508904346E+001
1.1788605E+000	2.425356515248615E+001
1.2289139E+000	3.132947948243873E+001
1.1688765E+000	2.286053392622205E+001
1.2188345E+000	2.976466215981375E+001
1.1589003E+000	2.151328123940360E+001
1.2088735E+000	2.823694112565778E+001
1.1488285E+000	2.021667517556082E+001
1.1987979E+000	2.675970072216458E+001
1.1388216E+000	1.896691868040296E+001
1.1888063E+000	2.532563665178083E+001
1.1289523E+000	1.778053273095025E+001
1.1788567E+000	2.394048998090955E+001
1.1188728E+000	1.664342689514160E+001
1.1689224E+000	2.259191952811346E+001
1.1089309E+000	1.554150748252869E+001
1.1588774E+000	2.129172860251532E+001
1.0988019E+000	1.450321327315436E+001
1.1488514E+000	2.003966940773856E+001
1.0888293E+000	1.351832554075452E+001
1.1388330E+000	1.884005112118189E+001
1.0787270E+000	1.257440773646036E+001
1.1287575E+000	1.768717596266005E+001
1.0688080E+000	1.169047556983100E+001
1.1188728E+000	1.658074622684052E+001
1.0587629E+000	1.086106403668721E+001
1.1088812E+000	1.552515575620862E+001
1.0487560E+000	1.008027399910819E+001
1.0988591E+000	1.451718852255078E+001
1.0387836E+000	9.342310931947496E+000
1.0887643E+000	1.355026499430338E+001
1.0287728E+000	8.655281941095986E+000
1.0788034E+000	1.263876448737251E+001
1.0187355E+000	8.013903472158631E+000
1.0687546E+000	1.177868652343750E+001
1.0087401E+000	7.408401714430909E+000
1.0588163E+000	1.096059812439812E+001
9.9872553E-001	6.848761863178666E+000
1.0488019E+000	1.019087542427908E+001
9.8873013E-001	6.328160842259720E+000
1.0386842E+000	9.465921958287538E+000
9.7876906E-001	5.843054413795471E+000
1.0287080E+000	8.789398272832230E+000
9.6879655E-001	5.389537837770250E+000
1.0188538E+000	8.149600956175062E+000
9.5872480E-001	4.969893005159166E+000
1.0088164E+000	7.550964461432557E+000
9.4873703E-001	4.581296470430162E+000
9.9873698E-001	6.995038615332710E+000
9.3881416E-001	4.222316318088108E+000
9.8882937E-001	6.474703007274201E+000
9.2882258E-001	3.885524392127991E+000
9.7881871E-001	5.991156472100151E+000
9.1878140E-001	3.575727403163910E+000
9.6875072E-001	5.539921243985493E+000
9.0880501E-001	3.286664903163903E+000
9.5877445E-001	5.122292240460709E+000
8.9881343E-001	3.015949229399363E+000
9.4882870E-001	4.731891910235078E+000
8.8882190E-001	2.766382250520916E+000
9.3878365E-001	4.367372618781197E+000
8.7886846E-001	2.533304942978753E+000
9.2879587E-001	4.028882834646424E+000
8.6881196E-001	2.316431045532227E+000
9.1878521E-001	3.711477749877506E+000
8.5874784E-001	2.113564305835300E+000
9.0870959E-001	3.414966199133126E+000
8.4884787E-001	1.925457990831795E+000
8.9880580E-001	3.140748990906610E+000
8.3882958E-001	1.750838263167275E+000
8.8882953E-001	2.885313530762989E+000
8.2883418E-001	1.589970979425640E+000
8.7878066E-001	2.646527495649124E+000
8.1872422E-001	1.440065119001600E+000
8.6892653E-001	2.424104048146141E+000
8.0884713E-001	1.306012504630619E+000
8.5882038E-001	2.217915919091965E+000
7.9878300E-001	1.178263068199158E+000
8.4882498E-001	2.025745318995575E+000
7.8890216E-001	1.064117355479134E+000
8.3880663E-001	1.847167746888266E+000
7.7878839E-001	9.578027957015554E-001
8.2885706E-001	1.684878445333904E+000
7.6884645E-001	8.618553744422064E-001
8.1884259E-001	1.533815973334842E+000
7.5888157E-001	7.710119999117317E-001
8.0880135E-001	1.397386478053196E+000
7.4879456E-001	6.869916882779863E-001
7.9877919E-001	1.273128115468552E+000
7.3887551E-001	6.115984486209012E-001
7.8878379E-001	1.158950544065899E+000
7.2884965E-001	5.430600295464192E-001
7.7876931E-001	1.056052734454472E+000
7.1887326E-001	4.817161468995934E-001
7.6878917E-001	9.634797987010728E-001
7.0882058E-001	4.274499457743430E-001
7.5881666E-001	8.806267281373339E-001
6.9882900E-001	3.830203985174496E-001
7.4883658E-001	8.047877881262036E-001
6.8881452E-001	3.422942202952171E-001
7.3892516E-001	7.354004763894597E-001
6.7887253E-001	3.055472878946190E-001
7.2884578E-001	6.739292293787003E-001
6.6865188E-001	2.710499713818231E-001
7.1890002E-001	6.187610725561772E-001
6.5880919E-001	2.385369506147166E-001
7.0894277E-001	5.686226354704962E-001
