Ewe/V	<I>/mA	
1.2785965E+000	4.305435943603516E+001
1.3285890E+000	5.181330299377441E+001
1.2685821E+000	4.135892105102539E+001
1.3185439E+000	5.001548004150391E+001
1.2585409E+000	3.968143177032471E+001
1.3085599E+000	4.825843906402588E+001
1.2485608E+000	3.807585716247559E+001
1.2985684E+000	4.653129100799561E+001
1.2385768E+000	3.647333812713623E+001
1.2885462E+000	4.483900260925293E+001
1.2285699E+000	3.493337345123291E+001
1.2786120E+000	4.316676712036133E+001
1.2185478E+000	3.338796424865723E+001
1.2685478E+000	4.152700138092041E+001
1.2086059E+000	3.189976310729980E+001
1.2585790E+000	3.991636562347412E+001
1.1985799E+000	3.041900777816772E+001
1.2485340E+000	3.833199214935303E+001
1.1885577E+000	2.899727439880371E+001
1.2385272E+000	3.679069042205811E+001
1.1786311E+000	2.758241653442383E+001
1.2286081E+000	3.526829624176025E+001
1.1686013E+000	2.623011255264282E+001
1.2185860E+000	3.380253887176514E+001
1.1585983E+000	2.488640260696411E+001
1.2085409E+000	3.233200168609619E+001
1.1485800E+000	2.359435987472534E+001
1.1986104E+000	3.093252229690552E+001
1.1385921E+000	2.231521034240723E+001
1.1885922E+000	2.952864551544189E+001
1.1286273E+000	2.108753538131714E+001
1.1786234E+000	2.819678020477295E+001
1.1185937E+000	1.988354492187500E+001
1.1686472E+000	2.686204719543457E+001
1.1086098E+000	1.872568321228027E+001
1.1586136E+000	2.560982799530029E+001
1.0985953E+000	1.760201025009155E+001
1.1486219E+000	2.435875606536865E+001
1.0886571E+000	1.652007102966309E+001
1.1386380E+000	2.318016910552979E+001
1.0785357E+000	1.545226669311523E+001
1.1285930E+000	2.200272846221924E+001
1.0684755E+000	1.443259572982788E+001
1.1186166E+000	2.090799331665039E+001
1.0585525E+000	1.345857286453247E+001
1.1085792E+000	1.981602668762207E+001
1.0485113E+000	1.251024127006531E+001
1.0986181E+000	1.880112934112549E+001
1.0385693E+000	1.161223840713501E+001
1.0885502E+000	1.778766489028931E+001
1.0285168E+000	1.072970700263977E+001
1.0785472E+000	1.685041236877441E+001
1.0184870E+000	9.907055377960205E+000
1.0685251E+000	1.593684244155884E+001
1.0084953E+000	9.094526767730713E+000
1.0585258E+000	1.508382105827332E+001
9.9852282E-001	8.343501806259155E+000
1.0485114E+000	1.425314760208130E+001
9.8848158E-001	7.592189788818359E+000
1.0385350E+000	1.348197126388550E+001
9.7853959E-001	6.910976052284241E+000
1.0285969E+000	1.273209142684937E+001
9.6846783E-001	6.225560188293457E+000
1.0185328E+000	1.203960824012756E+001
9.5856410E-001	5.608237028121948E+000
1.0085183E+000	1.137262487411499E+001
9.4854575E-001	4.987380504608154E+000
9.9857247E-001	1.075300955772400E+001
