Ewe/V	<I>/mA	
1.2784630E+000	6.967604064941406E+001
1.3285431E+000	7.982977676391602E+001
1.2685516E+000	6.756487655639648E+001
1.3185706E+000	7.781144332885742E+001
1.2585409E+000	6.561071777343750E+001
1.3085828E+000	7.581602859497070E+001
1.2484653E+000	6.368043899536133E+001
1.2985492E+000	7.385060119628906E+001
1.2385577E+000	6.178778648376465E+001
1.2886187E+000	7.191077804565430E+001
1.2286043E+000	5.989971923828125E+001
1.2785890E+000	6.996865081787109E+001
1.2184867E+000	5.802711868286133E+001
1.2685516E+000	6.806396102905273E+001
1.2085409E+000	5.617992973327637E+001
1.2585523E+000	6.616634750366211E+001
1.1985608E+000	5.434323692321777E+001
1.2485875E+000	6.427827835083008E+001
1.1885844E+000	5.252737045288086E+001
1.2385806E+000	6.242783927917480E+001
1.1785853E+000	5.072677993774414E+001
1.2286196E+000	6.057281684875488E+001
1.1685402E+000	4.893822097778320E+001
1.2185783E+000	5.873841476440430E+001
1.1586403E+000	4.716189002990723E+001
1.2085752E+000	5.691528892517090E+001
1.1485876E+000	4.540312957763672E+001
1.1986562E+000	5.512635231018066E+001
1.1385425E+000	4.367703247070313E+001
1.1885577E+000	5.335766220092773E+001
1.1285853E+000	4.197309112548828E+001
1.1786044E+000	5.162544631958008E+001
1.1185861E+000	4.031059837341309E+001
1.1686472E+000	4.992112541198730E+001
1.1085601E+000	3.866510009765625E+001
1.1586326E+000	4.824449539184570E+001
1.0985419E+000	3.704844856262207E+001
1.1486067E+000	4.658601379394531E+001
1.0885960E+000	3.544058418273926E+001
1.1386685E+000	4.495217132568359E+001
1.0784785E+000	3.383634567260742E+001
1.1286120E+000	4.333303451538086E+001
1.0684831E+000	3.226477050781250E+001
1.1185975E+000	4.174255180358887E+001
1.0585029E+000	3.072279930114746E+001
1.1086823E+000	4.016734695434570E+001
1.0484502E+000	2.920432186126709E+001
1.0985991E+000	3.861314964294434E+001
1.0384778E+000	2.769730663299561E+001
1.0885999E+000	3.707308959960938E+001
1.0284556E+000	2.622638797760010E+001
1.0784823E+000	3.558593750000000E+001
1.0184029E+000	2.477648067474365E+001
1.0685861E+000	3.411712265014648E+001
1.0084686E+000	2.335713386535645E+001
1.0585487E+000	3.269643783569336E+001
9.9852282E-001	2.197923469543457E+001
1.0485533E+000	3.130478668212891E+001
9.8844719E-001	2.063304328918457E+001
1.0385847E+000	2.995057201385498E+001
9.7846711E-001	1.930423259735107E+001
1.0285625E+000	2.862061595916748E+001
9.6844113E-001	1.800846576690674E+001
1.0185671E+000	2.732045555114746E+001
9.5847249E-001	1.673179817199707E+001
1.0085832E+000	2.603977775573730E+001
9.4840068E-001	1.548206329345703E+001
9.9858010E-001	2.478469371795654E+001
9.3839765E-001	1.425620317459106E+001
9.8852742E-001	2.356742763519287E+001
9.2840225E-001	1.305918550491333E+001
9.7858161E-001	2.236792755126953E+001
9.1840684E-001	1.188241291046143E+001
9.6859002E-001	2.120051383972168E+001
9.0841526E-001	1.073696517944336E+001
9.5854115E-001	2.006977367401123E+001
8.9846945E-001	9.628190994262695E+000
9.4856864E-001	1.896787548065186E+001
8.8847023E-001	8.550358295440674E+000
9.3860382E-001	1.791048049926758E+001
8.7841755E-001	7.504041433334351E+000
9.2856646E-001	1.688402843475342E+001
8.6846030E-001	6.499172925949097E+000
9.1856718E-001	1.589214754104614E+001
8.5847634E-001	5.525245904922485E+000
9.0859848E-001	1.493999576568604E+001
8.4845805E-001	4.584172248840332E+000
8.9858782E-001	1.402890920639038E+001
8.3850080E-001	3.677479267120361E+000
8.8861150E-001	1.315296745300293E+001
8.2844812E-001	2.810514926910400E+000
8.7855881E-001	1.231312513351440E+001
8.1841838E-001	1.969335556030273E+000
8.6862832E-001	1.150479936599731E+001
8.0847263E-001	1.164638251066208E+000
8.5859472E-001	1.073963975906372E+001
7.9847336E-001	3.954674564301968E-001
8.4856498E-001	1.001401710510254E+001
7.8851610E-001	-3.324464932084084E-001
8.3856571E-001	9.341303348541260E+000
7.7840620E-001	-1.014519646763802E+000
8.2853597E-001	8.706981182098389E+000
7.6847571E-001	-1.647313952445984E+000
8.1854051E-001	8.120982885360718E+000
7.5841922E-001	-2.245918691158295E+000
8.0856425E-001	7.584072113037109E+000
7.4845815E-001	-2.794480562210083E+000
7.9862231E-001	7.097586393356323E+000
7.3844749E-001	-3.298347473144531E+000
7.8856957E-001	6.653312206268311E+000
7.2848260E-001	-3.759238719940186E+000
7.7860856E-001	6.241127014160156E+000
7.1847957E-001	-4.175816893577576E+000
7.6858646E-001	5.880703449249268E+000
7.0848036E-001	-4.558014750480652E+000
7.5859100E-001	5.550458431243896E+000
6.9853461E-001	-4.897045850753784E+000
7.4859941E-001	5.252875328063965E+000
6.8843991E-001	-5.213920354843140E+000
7.3855442E-001	4.980504512786865E+000
6.7849791E-001	-5.485718488693237E+000
7.2862768E-001	4.746716260910034E+000
6.6836894E-001	-5.745292186737061E+000
7.1861708E-001	4.539286613464355E+000
6.5836209E-001	-5.962271928787231E+000
7.0857960E-001	4.348856210708618E+000
6.4840102E-001	-6.155758619308472E+000
6.9863385E-001	4.182874560356140E+000
6.3837504E-001	-6.328043460845947E+000
6.8855065E-001	4.029116630554199E+000
6.2840253E-001	-6.487531185150146E+000
6.7858577E-001	3.895986914634705E+000
6.1843765E-001	-6.636704921722412E+000
6.6850638E-001	3.756554603576660E+000
6.0840410E-001	-6.761812448501587E+000
6.5848041E-001	3.643480658531189E+000
5.9843922E-001	-6.888447523117065E+000
6.4846975E-001	3.524485349655151E+000
5.8843619E-001	-7.013936758041382E+000
6.3844377E-001	3.422298669815063E+000
5.7846367E-001	-7.133695840835571E+000
6.2852472E-001	3.312280654907227E+000
5.6839955E-001	-7.253837108612061E+000
6.1847204E-001	3.209902882575989E+000
5.5842322E-001	-7.368247747421265E+000
6.0848808E-001	3.102367877960205E+000
5.4844689E-001	-7.477693319320679E+000
5.9851557E-001	3.003427982330322E+000
5.3842860E-001	-7.582744836807251E+000
5.8845907E-001	2.906971216201782E+000
5.2842170E-001	-7.676527738571167E+000
5.7849044E-001	2.824266910552979E+000
5.1847595E-001	-7.772411584854126E+000
5.6842244E-001	2.745382428169250E+000
5.0845385E-001	-7.854542732238770E+000
5.5849200E-001	2.672801136970520E+000
4.9850807E-001	-7.928460836410522E+000
5.4848891E-001	2.604995012283325E+000
4.8852408E-001	-7.999323844909668E+000
5.3847063E-001	2.536997675895691E+000
4.7849813E-001	-8.074960470199585E+000
5.2851725E-001	2.469191431999207E+000
4.6850657E-001	-8.148687839508057E+000
5.1847601E-001	2.396801233291626E+000
4.5846915E-001	-8.228336572647095E+000
5.0856453E-001	2.324411034584045E+000
4.4851574E-001	-8.307793617248535E+000
4.9844313E-001	2.243425548076630E+000
4.3845925E-001	-8.397183179855347E+000
4.8848212E-001	2.167024195194244E+000
4.2852110E-001	-8.495549917221069E+000
4.7852105E-001	2.079926550388336E+000
4.1847226E-001	-8.588568687438965E+000
4.6849892E-001	1.987672030925751E+000
4.0856463E-001	-8.695148944854736E+000
4.5848444E-001	1.898473381996155E+000
3.9858451E-001	-8.797526359558105E+000
4.4860357E-001	1.811948835849762E+000
3.8849747E-001	-8.901241302490234E+000
4.3855470E-001	1.711672067642212E+000
3.7850592E-001	-9.005911827087402E+000
4.2860129E-001	1.618844330310822E+000
3.6843792E-001	-9.117266178131104E+000
4.1855243E-001	1.513410508632660E+000
3.5849598E-001	-9.228811740875244E+000
4.0851885E-001	1.401482462882996E+000
3.4848151E-001	-9.353346347808838E+000
3.9853871E-001	1.283824384212494E+000
3.3854336E-001	-9.474251270294189E+000
3.8855094E-001	1.153751045465469E+000
3.2852885E-001	-9.609481811523438E+000
3.7850970E-001	1.016228556632996E+000
3.1854492E-001	-9.757318973541260E+000
3.6855248E-001	8.676279783248901E-001
3.0855712E-001	-9.913559913635254E+000
3.5853034E-001	7.110051214694977E-001
2.9855409E-001	-1.008087825775146E+001
3.4851968E-001	5.433041304349899E-001
2.8859302E-001	-1.026806163787842E+001
3.3860442E-001	3.589858040213585E-001
2.7855945E-001	-1.045562696456909E+001
3.2859376E-001	1.676004119217396E-001
2.6858312E-001	-1.065312433242798E+001
3.1860217E-001	-4.135732352733612E-002
2.5860682E-001	-1.086246442794800E+001
3.0863348E-001	-2.533711250871420E-001
2.4848542E-001	-1.109033155441284E+001
2.9857701E-001	-4.718790277838707E-001
2.3848619E-001	-1.128630113601685E+001
2.8864267E-001	-6.770167201757431E-001
2.2852896E-001	-1.148418092727661E+001
2.7857471E-001	-8.766152858734131E-001
2.1852209E-001	-1.167900371551514E+001
2.6866332E-001	-1.082898944616318E+000
2.0849231E-001	-1.188051271438599E+001
2.5870991E-001	-1.296631753444672E+000
1.9848546E-001	-1.208622312545776E+001
2.4858086E-001	-1.528318881988525E+000
1.8851297E-001	-1.230129337310791E+001
2.3850527E-001	-1.745871782302856E+000
1.7848319E-001	-1.252533960342407E+001
2.2862059E-001	-1.963233590126038E+000
1.6848397E-001	-1.275798225402832E+001
2.1860991E-001	-2.197976887226105E+000
1.5851529E-001	-1.299138879776001E+001
2.0851523E-001	-2.435585021972656E+000
1.4849316E-001	-1.323568201065063E+001
1.9858855E-001	-2.674530267715454E+000
1.3851301E-001	-1.346259355545044E+001
1.8855496E-001	-2.904307246208191E+000
1.2849469E-001	-1.368778705596924E+001
1.7860918E-001	-3.122433423995972E+000
1.1843057E-001	-1.389922714233398E+001
1.6857179E-001	-3.327379941940308E+000
1.0843515E-001	-1.409519672393799E+001
1.5864128E-001	-3.526978373527527E+000
9.8474108E-002	-1.428314542770386E+001
1.4858095E-001	-3.714352846145630E+000
8.8413797E-002	-1.445924901962280E+001
1.3860464E-001	-3.891794919967651E+000
7.8429841E-002	-1.462828779220581E+001
1.2855960E-001	-4.064653038978577E+000
6.8384804E-002	-1.478739356994629E+001
1.1854892E-001	-4.228533983230591E+000
5.8351215E-002	-1.493866777420044E+001
1.0858406E-001	-4.390887022018433E+000
4.8420712E-002	-1.508153867721558E+001
9.8634467E-002	-4.537768602371216E+000
3.8421486E-002	-1.521753311157227E+001
8.8639066E-002	-4.677201032638550E+000
2.8452804E-002	-1.533404493331909E+001
7.8662738E-002	-4.798870086669922E+000
1.8442126E-002	-1.544081497192383E+001
6.8579517E-002	-4.918629169464111E+000
8.4543526E-003	-1.553421688079834E+001
5.8629926E-002	-5.022153139114380E+000
-1.5601451E-003	-1.561902189254761E+001
4.8581067E-002	-5.109632492065430E+000
-1.1559369E-002	-1.568721055984497E+001
3.8646746E-002	-5.184506177902222E+000
-2.1501325E-002	-1.575348854064941E+001
2.8632248E-002	-5.263390779495239E+000
-3.1466190E-002	-1.580544090270996E+001
1.8633023E-002	-5.319545507431030E+000
-4.1560862E-002	-1.585204648971558E+001
8.6299786E-003	-5.375318288803101E+000
-5.1579177E-002	-1.588833713531494E+001
-1.4036087E-003	-5.425934553146362E+000
-6.1582219E-002	-1.592367219924927E+001
-1.1307384E-002	-5.461460828781128E+000
-7.1524173E-002	-1.594219970703125E+001
-2.1379149E-002	-5.489538431167603E+000
-8.1515759E-002	-1.595423269271851E+001
-3.1363104E-002	-5.505391836166382E+000
-9.1514990E-002	-1.594984054565430E+001
-4.1385237E-002	-5.497178554534912E+000
-1.0154857E-001	-1.592691946029663E+001
-5.1418822E-002	-5.474067449569702E+000
-1.1150581E-001	-1.588470888137817E+001
-6.1345506E-002	-5.428417444229126E+000
-1.2154321E-001	-1.582091188430786E+001
-7.1379095E-002	-5.364049196243286E+000
-1.3148898E-001	-1.574279260635376E+001
-8.1340134E-002	-5.273513793945313E+000
-1.4150348E-001	-1.564117860794067E+001
-9.1301180E-002	-5.168461322784424E+000
-1.5158670E-001	-1.552657651901245E+001
-1.0130805E-001	-5.048129320144653E+000
-1.6141410E-001	-1.539936733245850E+001
-1.1135308E-001	-4.916719436645508E+000
-1.7156222E-001	-1.527292490005493E+001
-1.2135613E-001	-4.774230718612671E+000
-1.8165310E-001	-1.513654804229736E+001
-1.3134390E-001	-4.624675035476685E+000
-1.9165994E-001	-1.500036239624023E+001
-1.4133549E-001	-4.489062547683716E+000
-2.0158665E-001	-1.486207628250122E+001
-1.5126599E-001	-4.341035127639771E+000
-2.1160878E-001	-1.472761011123657E+001
-1.6134539E-001	-4.195872426033020E+000
-2.2160800E-001	-1.458588552474976E+001
-1.7141716E-001	-4.074776053428650E+000
-2.3155759E-001	-1.445466566085815E+001
-1.8138584E-001	-3.933433651924133E+000
-2.4162172E-001	-1.432669258117676E+001
-1.9133542E-001	-3.800877571105957E+000
-2.5161332E-001	-1.421572017669678E+001
-2.0139192E-001	-3.693724393844604E+000
-2.6165834E-001	-1.411945438385010E+001
-2.1140642E-001	-3.597458839416504E+000
-2.7157357E-001	-1.405566024780273E+001
-2.2148965E-001	-3.538247466087341E+000
-2.8163770E-001	-1.402108860015869E+001
-2.3133998E-001	-3.508833169937134E+000
-2.9158729E-001	-1.402242469787598E+001
-2.4141175E-001	-3.522203564643860E+000
-3.0165526E-001	-1.408373737335205E+001
-2.5138041E-001	-3.592492699623108E+000
-3.1160101E-001	-1.418936204910278E+001
-2.6137200E-001	-3.713779807090759E+000
-3.2151243E-001	-1.434273672103882E+001
-2.7141324E-001	-3.879952907562256E+000
-3.3151928E-001	-1.455704355239868E+001
-2.8138953E-001	-4.104763746261597E+000
-3.4156433E-001	-1.482559442520142E+001
-2.9144222E-001	-4.392987966537476E+000
-3.5147575E-001	-1.514781665802002E+001
-3.0136126E-001	-4.727434873580933E+000
-3.6157042E-001	-1.552733993530273E+001
-3.1146738E-001	-5.122239112854004E+000
-3.7155434E-001	-1.595958232879639E+001
-3.2129863E-001	-5.559063911437988E+000
-3.8150015E-001	-1.645160579681396E+001
-3.3139712E-001	-6.064267873764038E+000
-3.9155665E-001	-1.699176311492920E+001
-3.4141544E-001	-6.624289751052856E+000
-4.0145659E-001	-1.759648036956787E+001
-3.5137647E-001	-7.235691547393799E+000
-4.1150165E-001	-1.824894905090332E+001
-3.6142915E-001	-7.907068490982056E+000
-4.2148176E-001	-1.896559429168701E+001
-3.7132910E-001	-8.628870487213135E+000
-4.3150011E-001	-1.973113441467285E+001
-3.8139707E-001	-9.407973289489746E+000
-4.4149166E-001	-2.054461860656738E+001
-3.9140391E-001	-1.022890567779541E+001
-4.5154053E-001	-2.140145874023438E+001
-4.0138787E-001	-1.109644365310669E+001
-4.6151304E-001	-2.229631137847900E+001
-4.1137183E-001	-1.199416017532349E+001
-4.7153899E-001	-2.322611522674561E+001
-4.2135960E-001	-1.292128992080688E+001
-4.8153439E-001	-2.417884063720703E+001
-4.3137792E-001	-1.386140918731689E+001
-4.9155271E-001	-2.514455223083496E+001
-4.4141912E-001	-1.481986427307129E+001
-5.0145650E-001	-2.612745761871338E+001
-4.5143744E-001	-1.579608249664307E+001
-5.1151675E-001	-2.712201118469238E+001
-4.6136793E-001	-1.678146934509277E+001
-5.2153891E-001	-2.812248802185059E+001
-4.7140917E-001	-1.777124786376953E+001
-5.3151906E-001	-2.913365936279297E+001
-4.8139313E-001	-1.876523017883301E+001
-5.4148394E-001	-3.014215755462646E+001
-4.9136561E-001	-1.976933574676514E+001
-5.5144113E-001	-3.116173267364502E+001
-5.0137633E-001	-2.077974414825439E+001
-5.6147856E-001	-3.218913841247559E+001
-5.1141369E-001	-2.178671264648438E+001
-5.7142437E-001	-3.321272850036621E+001
-5.2140146E-001	-2.279864883422852E+001
-5.8146936E-001	-3.424471855163574E+001
-5.3141981E-001	-2.381727027893066E+001
-5.9150296E-001	-3.528664207458496E+001
-5.4137701E-001	-2.482442951202393E+001
-6.0159761E-001	-3.630908393859863E+001
-5.5133426E-001	-2.582414436340332E+001
-6.1152810E-001	-3.732674980163574E+001
-5.6137162E-001	-2.682824897766113E+001
-6.2152356E-001	-3.834098052978516E+001
-5.7137471E-001	-2.782528591156006E+001
-6.3164109E-001	-3.935062217712402E+001
-5.8139682E-001	-2.881869602203369E+001
-6.4152199E-001	-4.035625648498535E+001
-5.9144187E-001	-2.982260704040527E+001
-6.5154409E-001	-4.136016845703125E+001
-6.0148692E-001	-3.081620788574219E+001
-6.6155100E-001	-4.236694717407227E+001
-6.1145943E-001	-3.180464839935303E+001
-6.7155021E-001	-4.338155937194824E+001
-6.2149298E-001	-3.280875587463379E+001
-6.8149596E-001	-4.440629196166992E+001
-6.3147312E-001	-3.382011985778809E+001
-6.9156390E-001	-4.543446159362793E+001
-6.4147234E-001	-3.484217834472656E+001
-7.0153642E-001	-4.647027397155762E+001
-6.5154791E-001	-3.586786651611328E+001
-7.1150124E-001	-4.751468086242676E+001
-6.6147846E-001	-3.689966773986816E+001
-7.2158068E-001	-4.856252670288086E+001
-6.7148530E-001	-3.793777084350586E+001
