Ewe/V	<I>/mA	
1.2788566E+000	4.066682052612305E+001
1.3288031E+000	4.932719143954182E+001
1.2687275E+000	3.893796123157847E+001
1.3187886E+000	4.747657567804515E+001
1.2586901E+000	3.724824038418853E+001
1.3087779E+000	4.567138325084341E+001
1.2487024E+000	3.560657986727631E+001
1.2986985E+000	4.390675700794566E+001
1.2387413E+000	3.400284853848541E+001
1.2888138E+000	4.215619312633169E+001
1.2287000E+000	3.243561103127217E+001
1.2788260E+000	4.044948959350586E+001
1.2188002E+000	3.087959549643779E+001
1.2687696E+000	3.876598670265889E+001
1.2087742E+000	2.938063482804733E+001
1.2587436E+000	3.710481158169830E+001
1.1988323E+000	2.790410874106658E+001
1.2487826E+000	3.549441042813385E+001
1.1888559E+000	2.647623755715108E+001
1.2387261E+000	3.391446339000356E+001
1.1788796E+000	2.509469118985260E+001
1.2288146E+000	3.237376057017934E+001
1.1688613E+000	2.375054862282491E+001
1.2188269E+000	3.085868974165481E+001
1.1588162E+000	2.243474405462092E+001
1.2088467E+000	2.939129690690476E+001
1.1487292E+000	2.117734943736684E+001
1.1987482E+000	2.795713962208140E+001
1.1387644E+000	1.995343607122248E+001
1.1887987E+000	2.655253410339355E+001
1.1288071E+000	1.877699401161885E+001
1.1788300E+000	2.518918661637741E+001
1.1188843E+000	1.763930754228073E+001
1.1687697E+000	2.386237248507416E+001
1.1088240E+000	1.654458028619939E+001
1.1588086E+000	2.257452236522329E+001
1.0988247E+000	1.550086879730225E+001
1.1487635E+000	2.132932038740677E+001
1.0888445E+000	1.450803262537175E+001
1.1387758E+000	2.013006158308548E+001
1.0787346E+000	1.354870926250106E+001
1.1287460E+000	1.897365795482290E+001
1.0687202E+000	1.264745157415217E+001
1.1187927E+000	1.785875285755503E+001
1.0586674E+000	1.178651150790128E+001
1.1088201E+000	1.678173689408737E+001
1.0487102E+000	1.097134390744296E+001
1.0987904E+000	1.574754090742633E+001
1.0387224E+000	1.020028010281649E+001
1.0886956E+000	1.475633742592549E+001
1.0287194E+000	9.476411992853343E+000
1.0787041E+000	1.381562822515315E+001
1.0187279E+000	8.793453216552734E+000
1.0686972E+000	1.292707980762827E+001
1.0087858E+000	8.154703313654124E+000
1.0587095E+000	1.208301864970809E+001
9.9876755E-001	7.551271395249799E+000
1.0487407E+000	1.128059560602361E+001
9.8873776E-001	6.990416136654943E+000
1.0387950E+000	1.052255535125732E+001
9.7875762E-001	6.462864875793457E+000
1.0286927E+000	9.810147112066090E+000
9.6872789E-001	5.970701087604866E+000
1.0186820E+000	9.137849894436926E+000
9.5876682E-001	5.511528361927375E+000
1.0087248E+000	8.503753402016372E+000
9.4875228E-001	5.082187695936724E+000
9.9879807E-001	7.913518775593147E+000
9.3882185E-001	4.682261510328814E+000
9.8875690E-001	7.364435282620519E+000
9.2873859E-001	4.310290726748377E+000
9.7871178E-001	6.848379178480670E+000
9.1880810E-001	3.962803710590713E+000
9.6868587E-001	6.367571787400678E+000
9.0877450E-001	3.636986494064331E+000
9.5869046E-001	5.919824253429056E+000
8.9880586E-001	3.332422885027796E+000
9.4882488E-001	5.502221540971235E+000
8.8886386E-001	3.046508008783512E+000
9.3890584E-001	5.114693034778938E+000
8.7881112E-001	2.777644699270077E+000
9.2874241E-001	4.750571120869026E+000
8.6873943E-001	2.520206711509012E+000
9.1875464E-001	4.411453203721479E+000
8.5880512E-001	2.280896837061100E+000
9.0881270E-001	4.097755822268397E+000
8.4876770E-001	2.049400719729334E+000
8.9874095E-001	3.800936828960069E+000
8.3881426E-001	1.832038922743365E+000
8.8883716E-001	3.526899056001142E+000
8.2879978E-001	1.628290338949725E+000
8.7883407E-001	3.273281205784187E+000
8.1883490E-001	1.439474810253490E+000
8.6873174E-001	3.037200992757626E+000
8.0878609E-001	1.268995555964384E+000
8.5879743E-001	2.815775806253605E+000
7.9874486E-001	1.114004947922446E+000
8.4879446E-001	2.612478754737161E+000
7.8868455E-001	9.727319424802605E-001
8.3879524E-001	2.426719167015769E+000
7.7872348E-001	8.464265574108474E-001
8.2883793E-001	2.254156307740644E+000
7.6878536E-001	7.269625826315451E-001
8.1879675E-001	2.097255641763859E+000
7.5872886E-001	6.153818368911743E-001
8.0877841E-001	1.953517155213788E+000
7.4876404E-001	5.119621780785648E-001
7.9880977E-001	1.822488773952831E+000
7.3876482E-001	4.194818328727372E-001
7.8880292E-001	1.707088036970660E+000
7.2874647E-001	3.367252431132579E-001
7.7886099E-001	1.599639860066500E+000
7.1887708E-001	2.556703280318864E-001
7.6872426E-001	1.504415902224451E+000
7.0877093E-001	1.823250339789824E-001
