Ewe/V	<I>/mA	
-1.2205663E-001	-1.611019019037485E-003
-7.2079666E-002	9.799775752561309E-003
-1.3202918E-001	-9.207916401255014E-004
-8.2071222E-002	7.714405628715981E-003
-1.4205511E-001	-9.839199293100367E-005
-9.2089556E-002	7.846576090042405E-003
-1.5204293E-001	-7.764332175541400E-003
-1.0208119E-001	6.319262988724331E-003
-1.6201541E-001	-8.660160851622307E-003
-1.1207655E-001	2.383492828252752E-003
-1.7202225E-001	-9.379760530674311E-003
-1.2205283E-001	3.984235186810386E-003
-1.8202528E-001	-1.023153122514486E-002
-1.3204826E-001	6.480805674352899E-003
-1.9203982E-001	-1.664918607835159E-002
-1.4209329E-001	8.096233663728997E-003
-2.0206195E-001	-6.442618498113006E-003
-1.5206963E-001	6.201777181838855E-003
-2.1205352E-001	-8.425188997464902E-003
-1.6204217E-001	4.806634877660629E-003
-2.2200696E-001	-9.702846103419482E-003
-1.7200316E-001	2.515664528730735E-003
-2.3202522E-001	-1.471067270120752E-002
-1.8206348E-001	3.690520934469525E-003
-2.4205124E-001	-1.628204453020143E-002
-1.9202833E-001	7.670348084782466E-003
-2.5203511E-001	-1.664918673654589E-002
-2.0203519E-001	3.396806748171980E-003
-2.6206493E-001	-1.650232995430438E-002
-2.1207260E-001	3.235264279422924E-003
-2.7204126E-001	-1.744221518031107E-002
-2.2204888E-001	5.918368604817745E-004
-2.8212449E-001	-2.037935743394956E-002
-2.3202902E-001	5.350005917045146E-003
-2.9212752E-001	-2.004158625809044E-002
-2.4202067E-001	1.164579432672607E-003
-3.0213436E-001	-2.084930011859307E-002
-2.5200081E-001	-3.964912320952863E-005
-3.1211826E-001	-1.876392992786494E-002
-2.6203054E-001	7.386940303079487E-004
-3.2216716E-001	-1.638484388016738E-002
-2.7203748E-001	1.766693253907402E-003
-3.3207095E-001	-1.811775719173825E-002
-2.8210920E-001	2.574407091742614E-003
-3.4211978E-001	-1.783872961711425E-002
-2.9213512E-001	-5.389630790047645E-004
-3.5213041E-001	-1.952758635609197E-002
-3.0210760E-001	2.559721522489920E-003
-3.6209536E-001	-1.528341541639891E-002
-3.1215644E-001	4.498234559902739E-003
-3.7208313E-001	-1.606175808522564E-002
-3.2217482E-001	4.806634994635645E-003
-3.8213202E-001	-1.537153046005048E-002
-3.3207855E-001	-1.185134383446824E-003
-3.9208540E-001	-2.167170090027726E-002
-3.4210449E-001	2.633149936557923E-003
-4.0208083E-001	-2.529907068954065E-002
-3.5207704E-001	6.212077440488004E-004
-4.1203421E-001	-2.425638385690175E-002
-3.6205718E-001	3.661149601192352E-003
-4.2207545E-001	-2.221507113426924E-002
-3.7212518E-001	3.602406596585811E-003
-4.3210137E-001	-1.838210049586801E-002
-3.8209376E-001	3.763949310478684E-003
-4.4207385E-001	-2.844181133864021E-002
-3.9209682E-001	5.643720521430404E-003
-4.5205399E-001	-1.980661518441951E-002
-4.0209225E-001	1.422017388260705E-002
-4.6206844E-001	-1.766250044322359E-002
-4.1209915E-001	6.657034481087551E-003
-4.7204867E-001	-1.943947206466246E-002
-4.2211741E-001	9.036119874508572E-003
-4.8208982E-001	-1.946884400856037E-002
-4.3206319E-001	5.819948958770298E-003
-4.9206617E-001	-1.927792965971792E-002
-4.4208533E-001	5.849320081044704E-003
-5.0206161E-001	-2.123112829688653E-002
-4.5209226E-001	1.438171737110958E-002
-5.1207983E-001	-2.344867035460014E-002
-4.6208382E-001	1.502788919382371E-002
-5.2205622E-001	-2.378644149463915E-002
