Ewe/V	<I>/mA	
-1.2206811E-001	1.061779446899891E-003
-7.2071984E-002	3.622823393237834E-003
-1.3204825E-001	-1.048620252496642E-002
-8.2063541E-002	-4.321070369503395E-003
-1.4207420E-001	-1.248847383142609E-002
-9.2101038E-002	-4.069622298141812E-003
-1.5203145E-001	-5.541058821375087E-003
-1.0208872E-001	4.982504854546627E-003
-1.6203450E-001	-1.024406662256254E-002
-1.1201160E-001	-1.443387689239279E-003
-1.7206804E-001	-1.269335645568992E-002
-1.2205670E-001	-7.449209366402606E-004
-1.8203677E-001	-1.422067061520932E-002
-1.3205206E-001	-3.715732271524677E-003
-1.9200164E-001	-9.284840096015393E-003
-1.4209716E-001	-5.559684565679818E-003
-2.0200849E-001	-1.536615579048307E-002
-1.5208872E-001	-3.482910469224082E-003
-2.1202682E-001	-1.440692808274634E-002
-1.6204979E-001	4.004651328503354E-003
-2.2207944E-001	-1.559897816580974E-002
-1.7201084E-001	-4.907782280763683E-003
-2.3201762E-001	-9.983306911081166E-003
-1.8201388E-001	-1.368884499065533E-003
-2.4205115E-001	-1.663270909566344E-002
-1.9195198E-001	-2.663376015645067E-003
-2.5200081E-001	-1.577592435542768E-002
-2.0204286E-001	6.147603711635788E-004
-2.6198089E-001	-1.358739437717127E-002
-2.1204971E-001	-6.844862871065099E-003
-2.7200302E-001	-1.637194903067699E-002
-2.2203366E-001	-6.146396085103156E-003
-2.8209770E-001	-1.424860933841003E-002
-2.3197944E-001	-7.262953630543505E-004
-2.9212371E-001	-1.280511176588423E-002
-2.4204735E-001	-5.959149612619246E-004
-3.0213049E-001	-1.588767795346496E-002
-2.5203133E-001	-1.508577992265090E-003
-3.1211832E-001	-1.443486699902610E-002
-2.6204574E-001	3.660074841208380E-003
-3.2211369E-001	-1.803895515367027E-002
-2.7202591E-001	-3.287339771504336E-003
-3.3204424E-001	-1.479806928191243E-002
-2.8214356E-001	5.588834537775256E-004
-3.4213126E-001	-1.049551551504254E-002
-2.9214272E-001	-5.214118115496047E-004
-3.5209230E-001	-1.084009214537218E-002
-3.0214578E-001	1.490171881614071E-003
-3.6211446E-001	-1.086803134417208E-002
-3.1211451E-001	1.145595373733467E-003
-3.7207931E-001	-1.437898942201241E-002
-3.2207552E-001	-1.275755802919044E-003
-3.8212433E-001	-1.463043715282369E-002
-3.3213201E-001	-1.285068484210613E-003
-3.9211211E-001	-1.323350405827359E-002
-3.4203193E-001	-7.635468135093852E-004
-4.0205407E-001	-1.413685502484444E-002
-3.5205415E-001	-1.098810955271602E-003
-4.1207621E-001	-1.671652457245243E-002
-3.6209536E-001	-3.444667363953891E-004
-4.2206016E-001	-1.559897846110714E-002
-3.7207931E-001	-1.116446608027284E-004
-4.3204409E-001	-1.990153249807475E-002
-3.8206708E-001	-1.061559336759697E-003
-4.4211209E-001	-1.729392414776293E-002
-3.9215028E-001	-3.194210946342688E-003
-4.5205787E-001	-1.775956853497321E-002
-4.0215331E-001	-3.427032929300008E-003
-4.6209142E-001	-1.856047680556047E-002
-4.1208762E-001	-3.203523495779723E-003
-4.7208685E-001	-1.892367953707169E-002
-4.2204106E-001	-3.147646361179708E-003
-4.8206693E-001	-2.183861435368295E-002
-4.3205559E-001	-4.851905208807891E-003
-4.9202806E-001	-2.198762065026819E-002
-4.4203186E-001	-3.548100257431519E-003
-5.0204241E-001	-2.022748397345225E-002
-4.5208076E-001	-2.020786764105872E-003
-5.1199967E-001	-2.152197659242808E-002
-4.6212196E-001	-3.482910222373903E-003
-5.2198368E-001	-1.972458834146584E-002
-4.7206396E-001	-5.159229979986643E-003
-5.3207839E-001	-1.778750673572465E-002
-4.8206311E-001	-3.799548233140874E-003
-5.4202789E-001	-2.168029414989597E-002
-4.9209285E-001	-7.169824746641805E-004
-5.5204242E-001	-1.914718886269490E-002
-5.0207299E-001	5.309446750310952E-004
-5.6202257E-001	-2.093526334842531E-002
-5.1201886E-001	-3.436345748302372E-003
-5.7204086E-001	-2.199693212694511E-002
-5.2207905E-001	-2.513379650048511E-004
-5.8199811E-001	-2.671856646675888E-002
-5.3207839E-001	-2.300173429653010E-003
-5.9197825E-001	-2.426927779778476E-002
-5.4202032E-001	6.332873105193565E-003
-6.0201949E-001	-2.755672657271711E-002
-5.5203861E-001	1.639178197365254E-003
-6.1201870E-001	-3.157989644422765E-002
-5.6200731E-001	-1.285068544547827E-003
-6.2204468E-001	-2.786405245977930E-002
-5.7202941E-001	4.954566594167820E-003
-6.3202089E-001	-2.587109511127561E-002
-5.8200580E-001	3.753203725110080E-003
-6.4203161E-001	-2.846007735082295E-002
-5.9198582E-001	8.819414998359254E-003
-6.5200031E-001	-2.807824924679070E-002
-6.0199648E-001	4.069841876427258E-003
-6.6204154E-001	-2.705383159947117E-002
-6.1202633E-001	7.841561810026890E-003
-6.7198730E-001	-3.174752782939411E-002
-6.2203324E-001	4.405106257763691E-003
-6.8205529E-001	-2.282578066536572E-002
-6.3205534E-001	1.305677908154704E-002
-6.9202393E-001	-2.968937880927471E-002
-6.4202398E-001	1.539431367262561E-002
-7.0197737E-001	-2.713764765549720E-002
-6.5200031E-001	1.257250859776918E-002
-7.1213692E-001	-2.615979386539002E-002
-6.6202247E-001	1.193923189690926E-002
-7.2208655E-001	-2.955899928219435E-002
-6.7199880E-001	1.130595581787752E-002
-7.3212016E-001	-2.965212776893524E-002
-6.8204379E-001	1.242350302523047E-002
-7.4208117E-001	-3.608733538265640E-002
-6.9198960E-001	1.158534241385939E-002
-7.5208426E-001	-3.122600476916249E-002
-7.0209950E-001	1.122213979734381E-002
-7.6205677E-001	-3.221317126256662E-002
-7.1210259E-001	6.407376907967458E-003
-7.7206361E-001	-3.510016698117668E-002
-7.2207505E-001	7.459733010519568E-003
-7.8203994E-001	-3.202691383478118E-002
-7.3213917E-001	1.113832430209874E-002
-7.9206967E-001	-2.780817535410568E-002
-7.4208504E-001	1.330822672717630E-002
-8.0206895E-001	-3.084417664241498E-002
-7.5204605E-001	7.226911033418520E-003
-8.1209868E-001	-3.175684055540620E-002
-7.6210254E-001	1.212548920544001E-002
-8.2210553E-001	-3.039715888841854E-002
-7.7205980E-001	1.212548961999210E-002
-8.3210093E-001	-2.854389288439985E-002
-7.8209335E-001	9.974212280656328E-003
-8.4212691E-001	-3.027609072443926E-002
-7.9204297E-001	9.145365782343290E-003
-8.5211468E-001	-2.864633523291203E-002
-8.0211478E-001	1.278670456987327E-002
-8.6210245E-001	-3.365667146153567E-002
-8.1210250E-001	5.634407094032387E-003
-8.7207496E-001	-2.829244632909944E-002
-8.2214755E-001	4.395793109746061E-003
-8.8204741E-001	-3.384292875303001E-002
-8.3216584E-001	5.345707447814638E-003
-8.9206576E-001	-3.211072909577589E-002
-8.4203911E-001	5.932419633076849E-003
-9.0208024E-001	-3.462520950451131E-002
-8.5211080E-001	7.077904649699263E-003
-9.1209096E-001	-2.672787982879615E-002
-8.6204523E-001	7.916064976953057E-003
-9.2209780E-001	-3.028540444991940E-002
-8.7211692E-001	8.819414955413357E-003
-9.3207794E-001	-3.258568816250416E-002
-8.8206273E-001	1.096137872543583E-002
-9.4205809E-001	-2.877671489628350E-002
-8.9205432E-001	1.148290101938494E-002
-9.5204204E-001	-3.184065649785645E-002
-9.0208405E-001	5.531965383674897E-003
-9.6205270E-001	-3.187790921911959E-002
-9.1201454E-001	8.102321919556364E-003
-9.7200608E-001	-3.290232688915437E-002
-9.2205584E-001	8.744911336135572E-003
-9.8207021E-001	-3.110493765008171E-002
-9.3206263E-001	1.208823815374294E-002
