Ewe/V	<I>/mA	
-1.2212157E-001	-3.559374809265137E-002
-7.2087273E-002	1.051100250333548E-001
-1.3210933E-001	-9.172252751886845E-002
-8.2128495E-002	9.136420302093029E-002
-1.4210096E-001	-9.735449403524399E-002
-9.2165910E-002	9.079146198928356E-002
-1.5210401E-001	-9.601809643208981E-002
-1.0209640E-001	8.535040356218815E-002
-1.6208409E-001	-1.045137774199247E-001
-1.1207267E-001	8.458674885332584E-002
-1.7205283E-001	-1.039410382509232E-001
-1.2211397E-001	8.019572310149670E-002
-1.8211313E-001	-1.113866884261370E-001
-1.3207495E-001	8.000480756163597E-002
-1.9203594E-001	-1.188323460519314E-001
-1.4211237E-001	8.095937781035900E-002
-2.0207337E-001	-1.195959988981485E-001
-1.5207344E-001	7.847749255597591E-002
-2.1206500E-001	-1.250370517373085E-001
-1.6209556E-001	7.131821010261774E-002
-2.2206417E-001	-1.302872002124786E-001
-1.7206043E-001	7.570923492312431E-002
-2.3202142E-001	-1.468967348337173E-001
-1.8209778E-001	8.468220941722393E-002
-2.4210082E-001	-1.425057053565979E-001
-1.9205511E-001	8.363217487931252E-002
-2.5206569E-001	-1.611198410391808E-001
-2.0209245E-001	8.305943571031094E-002
-2.6206103E-001	-1.604516394436359E-001
-2.1206500E-001	8.706863224506378E-002
-2.7207565E-001	-1.615016683936119E-001
-2.2207566E-001	9.002780355513096E-002
-2.8215116E-001	-1.764884330332279E-001
-2.3209779E-001	8.897777646780014E-002
-2.9221529E-001	-1.831704266369343E-001
-2.4204355E-001	8.019572310149670E-002
-3.0219164E-001	-1.903297118842602E-001
-2.5203511E-001	9.833257272839546E-002
-3.1209922E-001	-1.882296502590179E-001
-2.6207641E-001	9.365517273545265E-002
-3.2215193E-001	-1.970117017626762E-001
-2.7209467E-001	1.008144561201334E-001
-3.3219308E-001	-2.062710449099541E-001
-2.8213969E-001	1.021508518606424E-001
-3.4215802E-001	-2.042664550244808E-001
-2.9213512E-001	1.018644832074642E-001
-3.5214952E-001	-2.230714932084084E-001
-3.0217254E-001	9.709162637591362E-002
