Ewe/V	<I>/mA	
-1.2203761E-001	-1.001124549657106E-002
-7.2071984E-002	1.208389413853483E-002
-1.3204826E-001	-1.258222420389457E-002
-8.2105599E-002	8.520161112149566E-003
-1.4207038E-001	-1.446591117807354E-002
-9.2058979E-002	7.552862679585815E-003
-1.5202758E-001	-1.484773928920427E-002
-1.0204294E-001	1.078567760996521E-002
-1.6198871E-001	-1.291314174110694E-002
-1.1204217E-001	5.567355011589815E-003
-1.7207184E-001	-1.433863509446384E-002
-1.2205283E-001	1.126932615103819E-002
-1.8198711E-001	-1.556048622975746E-002
-1.3205206E-001	5.338257551193229E-003
-1.9202834E-001	-1.851329362640777E-002
-1.4203990E-001	9.462003735825425E-003
-2.0203899E-001	-1.754599505414572E-002
-1.5201996E-001	6.305556701651460E-003
-2.1205352E-001	-2.268795097867647E-002
-1.6203830E-001	8.672892864948739E-003
-2.2204508E-001	-2.177156197528052E-002
-1.7204514E-001	1.070931116895130E-002
-2.3203671E-001	-2.472436899940178E-002
-1.8205968E-001	8.800168599312506E-003
-2.4200158E-001	-2.370616092036171E-002
-1.9203214E-001	7.909235715245211E-003
-2.5203130E-001	-2.935722122589748E-002
-2.0199701E-001	4.600056067768796E-003
-2.6205343E-001	-2.889902802805105E-002
-2.1201153E-001	4.625511551663908E-003
-2.7201831E-001	-2.625168450176715E-002
-2.2204888E-001	6.483743145751453E-003
-2.8213209E-001	-3.012087816993403E-002
-2.3202910E-001	2.869100320094731E-003
-2.9208165E-001	-2.752444446086882E-002
-2.4201678E-001	5.185526524049550E-003
-3.0212668E-001	-2.121154740452766E-002
-2.5201610E-001	2.792734671190070E-003
-3.1211445E-001	-3.386279766758282E-002
-2.6197326E-001	-3.891686103694759E-004
-3.2208699E-001	-2.956086310247585E-002
-2.7205268E-001	6.381922280221858E-003
-3.3207864E-001	-3.014633332689609E-002
-2.8203663E-001	6.789206154644491E-003
-3.4208161E-001	-3.358279143770534E-002
-2.9211223E-001	4.778241987029697E-003
-3.5210380E-001	-3.121545277535914E-002
-3.0204651E-001	4.752787276326366E-003
-3.6208394E-001	-3.068089336156848E-002
-3.1205344E-001	8.291063659513973E-003
-3.7206781E-001	-3.528829105198406E-002
-3.2213286E-001	3.149107851398488E-003
-3.8210145E-001	-3.816473285357169E-002
-3.3210912E-001	4.676421863647778E-003
-3.9202812E-001	-3.742653119067350E-002
-3.4208545E-001	7.756504944215203E-003
-4.0205407E-001	-3.271731336911518E-002
-3.5213810E-001	8.011056356675289E-003
-4.1208762E-001	-3.432099359730878E-002
-3.6209917E-001	5.414623234537425E-003
-4.2208683E-001	-3.987023582061131E-002
-3.7209451E-001	1.142205717042089E-002
-4.3200591E-001	-3.890293538570411E-002
-3.8211286E-001	8.469251054339114E-003
-4.4205856E-001	-3.747744113206863E-002
-3.9210829E-001	7.501952337527957E-003
-4.5205787E-001	-3.811382353305814E-002
-4.0208843E-001	3.403660357677531E-003
-4.6206853E-001	-3.729925664762655E-002
-4.1207621E-001	9.054720851903120E-003
-4.7203717E-001	-4.124481553832687E-002
-4.2204866E-001	1.676765450586875E-002
-4.8200965E-001	-3.875020580987143E-002
-4.3204409E-001	1.409485662976901E-002
-4.9202418E-001	-4.516492187976850E-002
-4.4207764E-001	8.596526800344395E-003
-5.0202721E-001	-4.702315429846443E-002
-4.5207316E-001	9.589281398802996E-003
-5.1206464E-001	-4.852501203616455E-002
-4.6205702E-001	7.272854862579451E-003
-5.2205998E-001	-5.145236353079474E-002
-4.7206014E-001	1.073476580592493E-002
-5.3202492E-001	-4.674314533670743E-002
-4.8207840E-001	1.093840814040353E-002
-5.4208136E-001	-5.063779329260193E-002
-4.9205467E-001	9.691102003368202E-003
-5.5205011E-001	-5.366696491837508E-002
-5.0203872E-001	9.742012371619549E-003
-5.6204164E-001	-6.705642044544247E-002
-5.1203787E-001	9.869288307769813E-003
-5.7201797E-001	-6.374723538756377E-002
-5.2209437E-001	1.312755824377140E-002
-5.8197516E-001	-6.061624437570579E-002
-5.3207451E-001	1.536761857569216E-002
-5.9196299E-001	-6.881283223628998E-002
-5.4198593E-001	2.045866437256333E-002
-6.0205764E-001	-6.792189578215280E-002
-5.5203098E-001	2.926617302000523E-002
-6.1204541E-001	-7.886764804522217E-002
-5.6203401E-001	2.763703726232053E-002
-6.2202555E-001	-8.650421450535462E-002
-5.7201034E-001	2.504060318072632E-002
-6.3202101E-001	-9.569355398416546E-002
-5.8203250E-001	2.547334407766655E-002
-6.4197439E-001	-1.041446859637897E-001
-5.9203929E-001	3.629181633392975E-002
-6.5199268E-001	-1.049083426594737E-001
-6.0204244E-001	3.687728506823373E-002
-6.6203016E-001	-1.038137684265773E-001
-6.1200345E-001	3.631727211177349E-002
-6.7197204E-001	-1.056719988584518E-001
-6.2205613E-001	4.069556718071304E-002
-6.8200564E-001	-1.096939290563265E-001
-6.3202858E-001	4.387747372190143E-002
-6.9205457E-001	-1.114503333965937E-001
-6.4200103E-001	4.851032271981226E-002
-7.0206130E-001	-1.073775013287863E-001
-6.5200031E-001	4.061920406917718E-002
-7.1208727E-001	-1.093375508983929E-001
-6.6201484E-001	3.977918227513630E-002
-7.2211707E-001	-1.034319410721462E-001
-6.7205220E-001	4.311381702621780E-002
-7.3210102E-001	-1.059520075718561E-001
-6.8200564E-001	4.420839200417198E-002
-7.4212325E-001	-1.076066012183825E-001
-6.9198960E-001	3.550270448128368E-002
-7.5207275E-001	-1.093375528852145E-001
-7.0212626E-001	3.372083815435556E-002
-7.6209116E-001	-1.103557591636977E-001
