Ewe/V	<I>/mA	
-1.2206043E-001	-1.329992175102234E+000
-7.2140738E-002	2.704788923263550E+000
-1.3204446E-001	-3.071893334388733E+000
-8.2109399E-002	2.399516940116882E+000
-1.4207427E-001	-3.143295049667358E+000
-9.2112444E-002	2.361525177955627E+000
-1.5206583E-001	-3.161050200462341E+000
-1.0209640E-001	2.346824526786804E+000
-1.6210705E-001	-3.165059447288513E+000
-1.1208035E-001	2.342433810234070E+000
-1.7207184E-001	-3.183387279510498E+000
-1.2208728E-001	2.323533177375793E+000
-1.8206348E-001	-3.203242301940918E+000
-1.3207495E-001	2.326205968856812E+000
-1.9208561E-001	-3.221188187599182E+000
-1.4210089E-001	2.333460688591003E+000
-2.0208865E-001	-3.253452777862549E+000
-1.5205815E-001	2.349497556686401E+000
-2.1203823E-001	-3.282662630081177E+000
-1.6207647E-001	2.361906886100769E+000
-2.2205275E-001	-3.315499782562256E+000
-1.7204902E-001	2.373743534088135E+000
-2.3208249E-001	-3.354064464569092E+000
-1.8207876E-001	2.385198473930359E+000
-2.4207793E-001	-3.405038595199585E+000
-1.9207801E-001	2.404098987579346E+000
-2.5206187E-001	-3.441121459007263E+000
-2.0207337E-001	2.422808647155762E+000
-2.6200005E-001	-3.488086223602295E+000
-2.1211079E-001	2.439036369323730E+000
-2.7209848E-001	-3.530660271644592E+000
-2.2207184E-001	2.455645799636841E+000
-2.8212449E-001	-3.571706771850586E+000
-2.3204812E-001	2.474737167358398E+000
-2.9213893E-001	-3.601298332214355E+000
-2.4210463E-001	2.485619187355042E+000
-3.0215725E-001	-3.633753776550293E+000
-2.5203893E-001	2.505474448204041E+000
-3.1217557E-001	-3.661245226860046E+000
-2.6203054E-001	2.508147239685059E+000
-3.2214046E-001	-3.696946263313293E+000
-2.7209085E-001	2.514065384864807E+000
-3.3211291E-001	-3.727492451667786E+000
-2.8213209E-001	2.511965632438660E+000
-3.4214273E-001	-3.747538685798645E+000
-2.9211983E-001	2.520747423171997E+000
-3.5215339E-001	-3.769493579864502E+000
-3.0211529E-001	2.519220232963562E+000
-3.6215264E-001	-3.796794533729553E+000
-3.1210685E-001	2.534302473068237E+000
-3.7209833E-001	-3.825049638748169E+000
-3.2214046E-001	2.534684300422668E+000
-3.8209376E-001	-3.857505202293396E+000
-3.3214730E-001	2.540793538093567E+000
-3.9216554E-001	-3.893206000328064E+000
-3.4212357E-001	2.551484584808350E+000
-4.0213802E-001	-3.935780048370361E+000
-3.5205024E-001	2.566375970840454E+000
-4.1211438E-001	-3.980453968048096E+000
-3.6210304E-001	2.579358220100403E+000
-4.2212123E-001	-4.032573342323303E+000
-3.7209451E-001	2.600167870521545E+000
-4.3213576E-001	-4.086220502853394E+000
