Ewe/V	<I>/mA	
1.2785465E+000	2.077686882019043E+001
1.3285311E+000	2.761947131156921E+001
1.2685549E+000	1.970806121826172E+001
1.3185204E+000	2.606494188308716E+001
1.2585709E+000	1.855382776260376E+001
1.3085403E+000	2.464974951744080E+001
1.2486175E+000	1.740933537483215E+001
1.2985412E+000	2.325857639312744E+001
1.2385763E+000	1.640160107612610E+001
1.2885419E+000	2.188769674301147E+001
1.2285274E+000	1.538040173053741E+001
1.2785922E+000	2.066990661621094E+001
1.2186275E+000	1.442949151992798E+001
1.2685816E+000	1.943984532356262E+001
1.2086205E+000	1.358697545528412E+001
1.2586054E+000	1.828690075874329E+001
1.1985373E+000	1.271743202209473E+001
1.2485718E+000	1.724822425842285E+001
1.1885306E+000	1.195107853412628E+001
1.2385381E+000	1.618653130531311E+001
1.1784550E+000	1.124474799633026E+001
1.2285656E+000	1.524096953868866E+001
1.1684633E+000	1.052442646026611E+001
1.2185817E+000	1.437233340740204E+001
1.1584450E+000	9.927349805831909E+000
1.2085862E+000	1.348201906681061E+001
1.1484687E+000	9.336241722106934E+000
1.1984839E+000	1.272774660587311E+001
1.1385039E+000	8.752630829811096E+000
1.1884961E+000	1.198822867870331E+001
1.1284740E+000	8.282667040824890E+000
1.1784739E+000	1.127812576293945E+001
1.1185130E+000	7.780471444129944E+000
1.1685168E+000	1.068138325214386E+001
1.1085291E+000	7.311701536178589E+000
1.1584641E+000	1.005961954593658E+001
1.0985069E+000	6.934278428554535E+000
1.1484649E+000	9.493819713592529E+000
1.0885116E+000	6.506335198879242E+000
1.1385381E+000	9.010007858276367E+000
1.0785466E+000	6.150018274784088E+000
1.1285123E+000	8.481644868850708E+000
1.0684825E+000	5.828463852405548E+000
1.1184748E+000	8.044055938720703E+000
1.0585139E+000	5.454288363456726E+000
1.1085138E+000	7.632730245590210E+000
1.0485184E+000	5.180198490619659E+000
1.0984573E+000	7.184397339820862E+000
1.0385040E+000	4.896081030368805E+000
1.0884962E+000	6.838203549385071E+000
1.0285810E+000	4.579158365726471E+000
1.0784932E+000	6.477541565895081E+000
1.0185246E+000	4.363754391670227E+000
1.0684978E+000	6.105848848819733E+000
1.0085139E+000	4.094200730323792E+000
1.0584872E+000	5.831615567207336E+000
9.9852228E-001	3.840787261724472E+000
1.0485146E+000	5.497694015502930E+000
9.8853070E-001	3.664491027593613E+000
1.0385231E+000	5.200492620468140E+000
9.7855818E-001	3.416473060846329E+000
1.0285009E+000	4.968566715717316E+000
9.6850550E-001	3.217686444520950E+000
1.0185208E+000	4.669121265411377E+000
9.5848721E-001	3.061206698417664E+000
1.0084987E+000	4.443355083465576E+000
9.4852996E-001	2.832289069890976E+000
9.9854517E-001	4.234349548816681E+000
9.3856126E-001	2.689848214387894E+000
9.8854595E-001	3.971337974071503E+000
9.2860788E-001	2.537761777639389E+000
9.7853148E-001	3.796665310859680E+000
9.1855520E-001	2.336778432130814E+000
9.6853989E-001	3.602319419384003E+000
9.0849108E-001	2.229673296213150E+000
9.5848721E-001	3.378893196582794E+000
8.9855295E-001	2.073480218648911E+000
9.4854528E-001	3.249154061079025E+000
8.8854229E-001	1.905779331922531E+000
9.3853074E-001	3.057338774204254E+000
8.7855828E-001	1.828709408640862E+000
9.2852771E-001	2.878177642822266E+000
8.6856669E-001	1.665831223130226E+000
9.1855139E-001	2.777280062437058E+000
8.5856754E-001	1.536235347390175E+000
9.0850639E-001	2.596543073654175E+000
8.4858739E-001	1.464609086513519E+000
8.9855671E-001	2.465896815061569E+000
8.3856905E-001	1.305837497115135E+000
8.8855374E-001	2.376554906368256E+000
8.2851255E-001	1.216973170638084E+000
8.7856209E-001	2.209713488817215E+000
8.1853622E-001	1.138948246836662E+000
8.6847889E-001	2.128298193216324E+000
8.0858666E-001	9.869095534086227E-001
8.5857898E-001	2.039720356464386E+000
7.9854923E-001	9.278895407915115E-001
8.4856826E-001	1.894271329045296E+000
7.8854239E-001	8.395504355430603E-001
8.3858430E-001	1.847570970654488E+000
7.7840573E-001	7.004999294877052E-001
8.2855839E-001	1.752451315522194E+000
7.6848662E-001	6.683636009693146E-001
8.1850570E-001	1.639090791344643E+000
7.5847983E-001	5.570086091756821E-001
8.0854464E-001	1.618032634258270E+000
7.4849969E-001	4.509062282741070E-001
7.9857594E-001	1.510784149169922E+000
7.3845077E-001	4.300390928983688E-001
7.8853858E-001	1.434335038065910E+000
7.2847831E-001	3.081311583518982E-001
7.7844006E-001	1.420821547508240E+000
7.1849054E-001	2.339740898460150E-001
7.6849431E-001	1.314719125628471E+000
7.0843405E-001	2.038910500705242E-001
7.5851035E-001	1.281341344118118E+000
6.9845390E-001	7.544125407002866E-002
7.4848825E-001	1.258564144372940E+000
6.8845469E-001	3.513953625224531E-002
7.3846227E-001	1.161773175001144E+000
6.7845166E-001	-1.141754942364059E-002
7.2850120E-001	1.160006403923035E+000
6.6847152E-001	-1.403448525816202E-001
7.1850580E-001	1.128443092107773E+000
6.5847611E-001	-1.562936343252659E-001
7.0849133E-001	1.044449314475060E+000
6.4846921E-001	-2.325517460703850E-001
6.9849974E-001	1.068706780672073E+000
6.3848525E-001	-3.427607081830502E-001
6.8855774E-001	1.011835508048534E+000
6.2851655E-001	-3.477745503187180E-001
6.7850512E-001	9.586888253688812E-001
6.1849827E-001	-4.513938836753368E-001
6.6851729E-001	9.953614920377731E-001
6.0849524E-001	-5.398284755647182E-001
6.5849519E-001	9.252154603600502E-001
5.9845400E-001	-5.500471517443657E-001
6.4853030E-001	9.013400599360466E-001
5.8848917E-001	-6.737218722701073E-001
6.3850439E-001	9.287012889981270E-001
5.7858539E-001	-7.207564637064934E-001
6.2852037E-001	8.519178926944733E-001
5.6849450E-001	-7.484996914863586E-001
6.1846393E-001	8.647628650069237E-001
5.5852199E-001	-8.800532966852188E-001
6.0851812E-001	8.726895079016685E-001
5.4852659E-001	-9.069847539067268E-001
5.9850746E-001	7.990099489688873E-001
5.3848159E-001	-9.622325152158737E-001
5.8852732E-001	8.360168859362602E-001
5.2850908E-001	-1.091398566961288E+000
5.7855099E-001	8.112819269299507E-001
5.1849836E-001	-1.098895430564880E+000
5.6857085E-001	7.549836784601212E-001
5.0852209E-001	-1.196641460061073E+000
5.5849528E-001	8.032120168209076E-001
4.9855337E-001	-1.310097470879555E+000
5.4854953E-001	7.515933588147163E-001
4.8854649E-001	-1.325855255126953E+000
5.3855032E-001	7.138701602816582E-001
4.7854728E-001	-1.453350007534027E+000
5.2851290E-001	7.535988911986351E-001
4.6851751E-001	-1.545270428061485E+000
5.1846397E-001	6.761947497725487E-001
4.5852974E-001	-1.583662077784538E+000
5.0850296E-001	6.690798699855804E-001
4.4856104E-001	-1.737801864743233E+000
4.9852663E-001	6.814473420381546E-001
4.3851599E-001	-1.810956090688705E+000
4.8855793E-001	5.925829783082008E-001
4.2855495E-001	-1.877091050148010E+000
4.7849381E-001	5.993636175990105E-001
4.1851375E-001	-2.046511068940163E+000
4.6854040E-001	5.741034150123596E-001
4.0860236E-001	-2.109589934349060E+000
4.5854118E-001	4.804162457585335E-001
3.9852673E-001	-2.226531803607941E+000
4.4848850E-001	4.941684938967228E-001
3.8855043E-001	-2.393707603216171E+000
4.3847781E-001	4.200114235281944E-001
3.7852448E-001	-2.459890186786652E+000
4.2851296E-001	3.361131623387337E-001
3.6857104E-001	-2.620619654655457E+000
4.1857103E-001	3.398377262055874E-001
3.5843822E-001	-2.795101225376129E+000
4.0855271E-001	2.295332606881857E-001
3.4846190E-001	-2.877423673868179E+000
3.9859164E-001	1.559014469385147E-001
3.3848557E-001	-3.077404260635376E+000
3.8847408E-001	1.304024895653129E-001
3.2847106E-001	-3.221038788557053E+000
3.7854356E-001	-7.358725699305069E-003
3.1844515E-001	-3.329624205827713E+000
3.6856344E-001	-6.060092966072261E-002
3.0851081E-001	-3.548800587654114E+000
3.5844585E-001	-1.220085234381258E-001
2.9851541E-001	-3.670804083347321E+000
3.4851918E-001	-2.697496656328440E-001
2.8842455E-001	-3.803599148988724E+000
3.3840540E-001	-3.080458417534828E-001
2.7847496E-001	-4.014992207288742E+000
3.2846725E-001	-4.013032540678978E-001
2.6843753E-001	-4.114266276359558E+000
3.1848714E-001	-5.340983904898167E-001
2.5851086E-001	-4.266496002674103E+000
3.0847263E-001	-5.530077293515205E-001
2.4851163E-001	-4.442505478858948E+000
2.9850775E-001	-6.662249863147736E-001
2.3848185E-001	-4.496655046939850E+000
2.8854290E-001	-7.610104009509087E-001
2.2849408E-001	-4.641674399375916E+000
2.7849022E-001	-7.704173326492310E-001
2.1851395E-001	-4.747155964374542E+000
2.6847956E-001	-8.847328796982765E-001
2.0846508E-001	-4.764680624008179E+000
2.5856432E-001	-9.197342172265053E-001
1.9848113E-001	-4.872310996055603E+000
2.4846962E-001	-9.196387603878975E-001
1.8847810E-001	-4.888259768486023E+000
2.3845513E-001	-1.013564683496952E+000
1.7849033E-001	-4.868777394294739E+000
2.2847119E-001	-9.913605377078056E-001
1.6850637E-001	-4.926508307456970E+000
2.1852158E-001	-9.867764413356781E-001
1.5847661E-001	-4.863716006278992E+000
2.0850709E-001	-1.044172972440720E+000
1.4850792E-001	-4.821933865547180E+000
1.9853076E-001	-9.782290607690811E-001
1.3850869E-001	-4.824225902557373E+000
1.8849337E-001	-9.871107265353203E-001
1.2849802E-001	-4.695919394493103E+000
1.7850941E-001	-9.976636543869972E-001
1.1855224E-001	-4.656620442867279E+000
1.6852546E-001	-9.091335609555244E-001
1.0853773E-001	-4.612116575241089E+000
1.5858351E-001	-9.250823110342026E-001
9.8473608E-002	-4.469580233097076E+000
1.4856519E-001	-8.982463702559471E-001
8.8550739E-002	-4.435772657394409E+000
1.3854305E-001	-8.168789148330688E-001
7.8524783E-002	-4.344664096832275E+000
1.2850565E-001	-8.457204326987267E-001
6.8559922E-002	-4.215641140937805E+000
1.1854078E-001	-7.811135351657867E-001
5.8556877E-002	-4.194057881832123E+000
1.0852247E-001	-7.266775518655777E-001
