Ewe/V	<I>/mA	
1.2785388E+000	1.956743431091309E+001
1.3285006E+000	2.667008845011395E+001
1.2685206E+000	1.818227704366046E+001
1.3185319E+000	2.520305506388348E+001
1.2585289E+000	1.703485679626465E+001
1.3085824E+000	2.380032412211096E+001
1.2485565E+000	1.583319155375162E+001
1.2985374E+000	2.235150082906085E+001
1.2385458E+000	1.470105075836182E+001
1.2885267E+000	2.106923039754230E+001
1.2285082E+000	1.366237386067709E+001
1.2785388E+000	1.980007743835449E+001
1.2185969E+000	1.259275468190512E+001
1.2685702E+000	1.856148274739581E+001
1.2085137E+000	1.163939253489175E+001
1.2585442E+000	1.747951126098633E+001
1.1985183E+000	1.074396864573160E+001
1.2485602E+000	1.638977432250977E+001
1.1884389E+000	9.830972353617341E+000
1.2385267E+000	1.539044570922852E+001
1.1784625E+000	9.057153383890778E+000
1.2285579E+000	1.450775496164957E+001
1.1684252E+000	8.290975570678711E+000
1.2185510E+000	1.360150814056396E+001
1.1584985E+000	7.561088244120285E+000
1.2085748E+000	1.282259496053061E+001
1.1484611E+000	6.949876944224030E+000
1.1984916E+000	1.210378551483154E+001
1.1384275E+000	6.311543782552079E+000
1.1884809E+000	1.138192017873129E+001
1.1284398E+000	5.737896442413330E+000
1.1784703E+000	1.080279827117920E+001
1.1184596E+000	5.248800277709961E+000
1.1685244E+000	1.022329330444336E+001
1.1084719E+000	4.720485210418701E+000
1.1584871E+000	9.672439257303864E+000
1.0984076E+000	4.295821030934647E+000
1.1484764E+000	9.240899085998535E+000
1.0884581E+000	3.891276041666664E+000
1.1384542E+000	8.769375483194978E+000
1.0784475E+000	3.454642057418823E+000
1.1284627E+000	8.350568771362305E+000
1.0684291E+000	3.128280639648438E+000
1.1185474E+000	8.020132223765060E+000
1.0584527E+000	2.781673113505043E+000
1.1084871E+000	7.633796691894531E+000
1.0484458E+000	2.427552620569863E+000
1.0984955E+000	7.338887532552079E+000
1.0384924E+000	2.177083651224770E+000
1.0885154E+000	7.066770871480301E+000
1.0284437E+000	1.860654671986897E+000
1.0785657E+000	6.750978628794357E+000
1.0184482E+000	1.583699782689411E+000
1.0684520E+000	6.538201014200851E+000
1.0084834E+000	1.373341361681618E+000
1.0585024E+000	6.306068261464432E+000
9.9851847E-001	1.088491519292194E+000
1.0484803E+000	6.051397005716964E+000
9.8850781E-001	8.743130564689636E-001
1.0385727E+000	5.902669111887604E+000
9.7848946E-001	6.785981953144038E-001
1.0285085E+000	5.683015187581375E+000
9.6844828E-001	4.195976008971534E-001
1.0185132E+000	5.492520968119294E+000
9.5849103E-001	2.557166305681067E-001
1.0085635E+000	5.379192193349198E+000
9.4846129E-001	7.108001162608457E-002
9.9856430E-001	5.188825448354081E+000
9.3847352E-001	-1.596521250903606E-001
9.8847723E-001	5.055887063344315E+000
9.2843986E-001	-2.947551980614671E-001
9.7851622E-001	4.954145749409989E+000
9.1844833E-001	-4.932714104652405E-001
9.6851313E-001	4.780332883199051E+000
9.0849108E-001	-6.817281941572828E-001
9.5856357E-001	4.702912330627441E+000
8.9846891E-001	-7.918734947840367E-001
9.4854528E-001	4.605882644653320E+000
8.8849264E-001	-9.935730894406642E-001
9.3854600E-001	4.462375640869141E+000
8.7851632E-001	-1.150577902793884E+000
9.2859262E-001	4.422519683837891E+000
8.6852092E-001	-1.265052596728008E+000
9.1852850E-001	4.317722320556641E+000
8.5846817E-001	-1.465733567873638E+000
9.0855986E-001	4.216490745544434E+000
8.4843463E-001	-1.579062183698017E+000
8.9856058E-001	4.191278298695877E+000
8.3853471E-001	-1.699521660804749E+000
8.8860714E-001	4.086990276972450E+000
8.2849348E-001	-1.890015761057537E+000
8.7858123E-001	4.013390541076660E+000
8.1846750E-001	-1.987172802289329E+000
8.6855912E-001	4.000657081604004E+000
8.0848354E-001	-2.127878665924072E+000
8.5858279E-001	3.891657829284668E+000
7.9849958E-001	-2.302201112111412E+000
8.4855300E-001	3.868228038152054E+000
7.8845459E-001	-2.378729899724327E+000
8.3855379E-001	3.841869354248047E+000
7.7838284E-001	-2.552033742268883E+000
8.2855839E-001	3.742420276006058E+000
7.6844084E-001	-2.691084146499634E+000
8.1860495E-001	3.744967142740883E+000
7.5842631E-001	-2.761882861455284E+000
8.0857897E-001	3.706002394358315E+000
7.4843860E-001	-2.942444801330566E+000
7.9860264E-001	3.621451457341507E+000
7.3835152E-001	-3.043167114257813E+000
7.8862637E-001	3.640297253926597E+000
7.2839814E-001	-3.129755179087319E+000
7.7848971E-001	3.561476548512772E+000
7.1844089E-001	-3.305096546808876E+000
7.6846373E-001	3.505194346110024E+000
7.0845312E-001	-3.382898489634194E+000
7.5851035E-001	3.528496583302818E+000
6.9840044E-001	-3.478145599365234E+000
7.4848443E-001	3.442290385564164E+000
6.8841267E-001	-3.644318580627441E+000
7.3844701E-001	3.421407381693520E+000
6.7848980E-001	-3.697544654210411E+000
7.2842485E-001	3.427646716435746E+000
6.6846007E-001	-3.832902352015175E+000
7.1848673E-001	3.337620655695595E+000
6.5846080E-001	-3.976282358169556E+000
7.0852566E-001	3.336729129155472E+000
6.4847308E-001	-4.023269335428878E+000
6.9852644E-001	3.321576197942100E+000
6.3842422E-001	-4.178618828455605E+000
6.8852335E-001	3.224291801452637E+000
6.2841731E-001	-4.297168254852295E+000
6.7851651E-001	3.241991281509399E+000
6.1846769E-001	-4.358925501505539E+000
6.6851729E-001	3.190547863642372E+000
6.0846466E-001	-4.525990486145020E+000
6.5848756E-001	3.109689633051552E+000
5.9843493E-001	-4.612960338592529E+000
6.4848453E-001	3.131464083989457E+000
5.8848149E-001	-4.692672411600753E+000
6.3853109E-001	3.042456547419228E+000
5.7849753E-001	-4.866995016733810E+000
6.2847078E-001	2.970257043838501E+000
5.6846398E-001	-4.928116321563721E+000
6.1853266E-001	2.977260669072464E+000
5.5850673E-001	-5.041190147399902E+000
6.0849905E-001	2.861257632573441E+000
5.4845023E-001	-5.212201754252121E+000
5.9851509E-001	2.829296668370560E+000
5.3847772E-001	-5.260716915130615E+000
5.8850443E-001	2.797080834706620E+000
5.2855104E-001	-5.411100546518966E+000
5.7852429E-001	2.660194794336952E+000
5.1849836E-001	-5.563139120737716E+000
5.6847543E-001	2.633709192276001E+000
5.0844949E-001	-5.616365432739258E+000
5.5850673E-001	2.569659153620400E+000
4.9848083E-001	-5.804949283599854E+000
5.4852277E-001	2.427043437957764E+000
4.8849687E-001	-5.923498789469406E+000
5.3850061E-001	2.401958227157593E+000
4.7845563E-001	-6.013142903645843E+000
5.2855867E-001	2.274113178253174E+000
4.6847934E-001	-6.223501682281494E+000
5.1854420E-001	2.138628164927162E+000
4.5851064E-001	-6.338230927785247E+000
5.0853354E-001	2.087312142054238E+000
4.4853050E-001	-6.459581693013519E+000
4.9855718E-001	1.923049092292786E+000
4.3850073E-001	-6.686493555704757E+000
4.8852360E-001	1.788837432861328E+000
4.2850918E-001	-6.799058278401702E+000
4.7854346E-001	1.708870768547058E+000
4.1848704E-001	-6.984459241231292E+000
4.6849841E-001	1.497493584950764E+000
4.0854126E-001	-7.213280836741134E+000
4.5852211E-001	1.368247866630554E+000
3.9856493E-001	-7.338452180226653E+000
4.4857252E-001	1.236964821815491E+000
3.8851988E-001	-7.581280867258712E+000
4.3853128E-001	9.872596859931946E-001
3.7848631E-001	-7.816215356190995E+000
4.2858931E-001	8.549580176671334E-001
3.6848325E-001	-7.977549393971771E+000
4.1854811E-001	6.568238139152527E-001
3.5848022E-001	-8.283663749694824E+000
4.0852597E-001	4.049539665381108E-001
3.4846574E-001	-8.516816139221191E+000
3.9858022E-001	2.553346206744513E-001
3.3844361E-001	-8.728575070699065E+000
3.8854280E-001	-5.576027557253838E-003
3.2841763E-001	-9.065377553304046E+000
3.7857792E-001	-2.818943013747535E-001
3.1843749E-001	-9.299675305684417E+000
3.6854815E-001	-4.718790551026668E-001
3.0844590E-001	-9.579431533813477E+000
3.5843438E-001	-8.023149768511448E-001
2.9839703E-001	-9.945521672566741E+000
3.4845424E-001	-1.070356468359629E+000
2.8847799E-001	-1.020375760396323E+001
3.3843213E-001	-1.313440084457397E+000
2.7851695E-001	-1.053648503621420E+001
3.2842144E-001	-1.668069680531822E+000
2.6847190E-001	-1.090792338053387E+001
3.1843749E-001	-1.941968639691670E+000
2.5849175E-001	-1.118589814503989E+001
3.0845734E-001	-2.235986709594727E+000
2.4849635E-001	-1.159158865610758E+001
2.9843140E-001	-2.619903564453125E+000
2.3850477E-001	-1.195131174723309E+001
2.8850091E-001	-2.888709068298340E+000
2.2849791E-001	-1.225538984934488E+001
2.7847874E-001	-3.234807332356773E+000
2.1851012E-001	-1.267903582255047E+001
2.6844901E-001	-3.612102588017784E+000
2.0855673E-001	-1.301825745900473E+001
2.5845358E-001	-3.871230443318687E+000
1.9845060E-001	-1.332004261016846E+001
2.4847345E-001	-4.232227007548019E+000
1.8847045E-001	-1.373579406738281E+001
2.3852767E-001	-4.560371081034347E+000
1.7850178E-001	-1.401733207702637E+001
2.2851700E-001	-4.807911396026611E+000
1.6849874E-001	-1.432866732279459E+001
2.1853304E-001	-5.152099609375000E+000
1.5849568E-001	-1.467693106333414E+001
2.0845746E-001	-5.415939172108963E+000
1.4848882E-001	-1.489174620310465E+001
1.9853459E-001	-5.632409413655608E+000
1.3850106E-001	-1.517341232299805E+001
1.8849717E-001	-5.937887827555343E+000
1.2848656E-001	-1.543954435984293E+001
1.7852467E-001	-6.102787335713714E+000
