Ewe/V	<I>/mA	
1.2787819E+000	2.074287033081055E+001
1.3287169E+000	2.755840154794546E+001
1.2687674E+000	1.962206282982460E+001
1.3187826E+000	2.601641698984000E+001
1.2587185E+000	1.842323684692383E+001
1.3087947E+000	2.456787388141333E+001
1.2486887E+000	1.737180548447830E+001
1.2987880E+000	2.321489451481739E+001
1.2387887E+000	1.628949370751015E+001
1.2887735E+000	2.184431222768927E+001
1.2288010E+000	1.531749263176552E+001
1.2787666E+000	2.062624080364515E+001
1.2188514E+000	1.440520139840933E+001
1.2687980E+000	1.939429693955643E+001
1.2088484E+000	1.349734651125391E+001
1.2587261E+000	1.826655417222244E+001
1.1988263E+000	1.272328325418323E+001
1.2488033E+000	1.721453681358925E+001
1.1886551E+000	1.191513266930214E+001
1.2388155E+000	1.615822982788086E+001
1.1786979E+000	1.121611939943750E+001
1.2287667E+000	1.525155155475323E+001
1.1686873E+000	1.056118304912861E+001
1.2187254E+000	1.432756526653584E+001
1.1586766E+000	9.906776868380007E+000
1.2087682E+000	1.350081443786621E+001
1.1487079E+000	9.362710145803604E+000
1.1986620E+000	1.272942513685959E+001
1.1386782E+000	8.781031461862412E+000
1.1886705E+000	1.195780013157771E+001
1.1287094E+000	8.291886329650879E+000
1.1786445E+000	1.131585238530086E+001
1.1187255E+000	7.828630300668564E+000
1.1687331E+000	1.064299128605769E+001
1.1086996E+000	7.348682623643128E+000
1.1586423E+000	1.006192999619705E+001
1.0986927E+000	6.977254317356987E+000
1.1487156E+000	9.518040436964753E+000
1.0887469E+000	6.547320072467500E+000
1.1387621E+000	8.959105344919053E+000
1.0786980E+000	6.202044707078201E+000
1.1286408E+000	8.509777142451362E+000
1.0685920E+000	5.862058492807236E+000
1.1186912E+000	8.013286443857041E+000
1.0586346E+000	5.497888711782608E+000
1.1086881E+000	7.587260319636421E+000
1.0487157E+000	5.237565297346833E+000
1.0986583E+000	7.196173741267280E+000
1.0386668E+000	4.906541861020603E+000
1.0887011E+000	6.773116038395806E+000
1.0287057E+000	4.647247204413773E+000
1.0787287E+000	6.452759009141189E+000
1.0187027E+000	4.399383654961220E+000
1.0687141E+000	6.073043969961319E+000
1.0086998E+000	4.118726620307328E+000
1.0587111E+000	5.758769732255203E+000
9.9873859E-001	3.930661641634426E+000
1.0486546E+000	5.467651330507717E+000
9.8877376E-001	3.669192680945756E+000
1.0387241E+000	5.137715082902176E+000
9.7874397E-001	3.472694195233860E+000
1.0287249E+000	4.904190980471096E+000
9.6871424E-001	3.291769871344925E+000
1.0187714E+000	4.603904320643501E+000
9.5873791E-001	3.062595073993386E+000
1.0087149E+000	4.363504483149605E+000
9.4866228E-001	2.929597982993485E+000
9.9879205E-001	4.148082292996921E+000
9.3871272E-001	2.721580560390766E+000
9.8878521E-001	3.880618755634011E+000
9.2878991E-001	2.568248858818635E+000
9.7867906E-001	3.712947020163895E+000
9.1871810E-001	2.436192035675049E+000
9.6881729E-001	3.475691428551301E+000
9.0874940E-001	2.247715674913845E+000
9.5872259E-001	3.290036274836616E+000
8.9881891E-001	2.158766911580010E+000
9.4870430E-001	3.128976198343132E+000
8.8874716E-001	1.988538842934828E+000
9.3870890E-001	2.912289986243607E+000
8.7874413E-001	1.866796300961422E+000
9.2877072E-001	2.794132379385132E+000
8.6874491E-001	1.772969493499169E+000
9.1871428E-001	2.602835196715136E+000
8.5874945E-001	1.613026187970089E+000
9.0874940E-001	2.459582530535183E+000
8.4886098E-001	1.557429469548740E+000
8.9878452E-001	2.344980533306416E+000
8.3874339E-001	1.415734217717098E+000
8.8882351E-001	2.165789879285374E+000
8.2879376E-001	1.321496138205895E+000
8.7875175E-001	2.088066266133232E+000
8.1873727E-001	1.260022410979638E+000
8.6874485E-001	1.933618004505448E+000
8.0885261E-001	1.119561452132006E+000
8.5878766E-001	1.823482531767626E+000
7.9881519E-001	1.087560983804554E+000
8.4878463E-001	1.747698325377245E+000
7.8878927E-001	9.721068510642397E-001
8.3874339E-001	1.596452878071709E+000
7.7863348E-001	8.914152017006494E-001
8.2875943E-001	1.554432089512165E+000
7.6858848E-001	8.546838118479800E-001
8.1878310E-001	1.432043011371906E+000
7.5865412E-001	7.314424835718576E-001
8.0877626E-001	1.344769147726206E+000
7.4857473E-001	7.172788244027348E-001
