Ewe/V	<I>/mA	
-1.2253915E-001	1.253228634595871E-002
-7.2535343E-002	3.523542072313529E-002
-1.3250400E-001	2.411467104684561E-002
-8.2458228E-002	3.316718285592890E-002
-1.4253755E-001	2.631018411678565E-002
-9.2438370E-002	3.299218098012108E-002
-1.5249482E-001	2.479878005882102E-002
-1.0250629E-001	2.963527276491125E-002
-1.6249405E-001	1.964409664894144E-002
-1.1251321E-001	2.841023976604140E-002
-1.7249329E-001	2.110777186074603E-002
-1.2257732E-001	2.853751687022543E-002
-1.8248105E-001	1.725766752497288E-002
-1.3245822E-001	2.973073084528244E-002
-1.9249177E-001	1.749630978641409E-002
-1.4249177E-001	3.084439613545935E-002
-2.0248714E-001	1.959636794830051E-002
-1.5250249E-001	3.090803410547471E-002
-2.1246348E-001	1.383712215465492E-002
-1.6248645E-001	3.170351039928687E-002
-2.2243975E-001	1.875316316727546E-002
-1.7247801E-001	2.382829894001282E-002
-2.3247717E-001	1.786223046171168E-002
-1.8246196E-001	2.810795900101459E-002
-2.4246493E-001	1.641446297677851E-002
-1.9248028E-001	2.559425588697184E-002
-2.5245276E-001	1.420304120983923E-002
-2.0252143E-001	2.852160631058115E-002
-2.6242903E-001	1.192798033783524E-002
-2.1251315E-001	2.298509399406601E-002
-2.7247787E-001	1.057567115094565E-002
-2.2247033E-001	2.339874285583693E-002
-2.8243130E-001	7.632410282288518E-003
-2.3248479E-001	2.688292662302655E-002
-2.9247248E-001	1.133932788313052E-002
-2.4252981E-001	1.973955315770580E-002
-3.0247170E-001	1.547580251159764E-002
-2.5243360E-001	2.438513240000850E-002
-3.1244805E-001	7.966509045218114E-003
-2.6242521E-001	2.215780123757819E-002
-3.2242441E-001	9.621099665916212E-003
-2.7245876E-001	2.648518956266341E-002
-3.3242744E-001	1.148251372311886E-002
-2.8245041E-001	2.658064585799969E-002
-3.4243429E-001	1.033702709052400E-002
-2.9244965E-001	2.056684752460569E-002
-3.5240677E-001	5.866453294098989E-003
-3.0245268E-001	3.014437815484899E-002
-3.6244416E-001	1.378939312417060E-002
-3.1243286E-001	2.486241756317514E-002
-3.7238616E-001	1.248481346798747E-002
-3.2244730E-001	2.405103296041489E-002
-3.8239679E-001	9.350637206807733E-003
-3.3241215E-001	2.347829053178430E-002
-3.9241132E-001	4.959610739509419E-003
-3.4237322E-001	2.265099529176950E-002
-4.0239528E-001	3.543663852118087E-003
-3.5246411E-001	2.113959107858432E-002
-4.1241741E-001	2.191354508492319E-003
-3.6242127E-001	2.284190916301054E-002
-4.2240137E-001	2.223173814854814E-003
-3.7242052E-001	2.459195558913052E-002
-4.3252274E-001	1.125416953073000E-003
-3.8246167E-001	2.990573535983754E-002
-4.4249901E-001	5.532353948183286E-003
-3.9243039E-001	2.704202259580296E-002
-4.5253271E-001	-4.792923464265186E-003
-4.0240675E-001	1.951681977758804E-002
-4.6250898E-001	-8.770302731136326E-003
-4.1244039E-001	2.247599209658790E-002
-4.7249675E-001	-9.199860471805248E-003
-4.2239749E-001	2.408285210064298E-002
-4.8251888E-001	-1.254085887921974E-002
-4.3252274E-001	2.594426522652310E-002
-4.9248374E-001	-1.467273494927214E-002
-4.4251817E-001	2.778976992703974E-002
-5.0248682E-001	-1.269995443484126E-002
-4.5249447E-001	2.828296336034930E-002
-5.1247454E-001	-1.952513873887559E-002
-4.6248227E-001	3.213306539691985E-002
