Ewe/V	<I>/mA	
-1.2234470E-001	-1.686850190162659E-002
-7.2333284E-002	3.434448720266423E-002
-1.3229428E-001	-2.770263049751520E-002
-8.2347736E-002	3.090803418308496E-002
-1.4231633E-001	-2.814809698611509E-002
-9.2324086E-002	2.817159984260798E-002
-1.5232326E-001	-2.541166031733161E-002
-1.0235383E-001	3.090803356220326E-002
-1.6242555E-001	-2.324796561151743E-002
-1.1237223E-001	3.396265953779221E-002
-1.7243247E-001	-2.439345077921948E-002
-1.2232173E-001	2.530788537114859E-002
-1.8239345E-001	-3.629377173880738E-002
-1.3232477E-001	2.524424499521652E-002
-1.9241178E-001	-3.419371414929639E-002
-1.4232402E-001	2.409876200060052E-002
-2.0241483E-001	-3.253912491103012E-002
-1.5231185E-001	2.912616698692241E-002
-2.1238737E-001	-4.342123866081238E-002
-1.6243316E-001	3.001710120588541E-002
-2.2243233E-001	-3.120272606611252E-002
-1.7241330E-001	2.600790373980999E-002
-2.3240107E-001	-4.628494940698147E-002
-1.8244693E-001	2.460786591594410E-002
-2.4243841E-001	-4.558493321140611E-002
-1.9242327E-001	2.333510480821133E-002
-2.5243393E-001	-4.577584750950359E-002
-2.0236897E-001	2.537152264267195E-002
-2.6236060E-001	-4.851228247086203E-002
-2.1237969E-001	2.117141118894020E-002
-2.7240562E-001	-5.016687015692400E-002
-2.2243240E-001	2.333510511865219E-002
-2.8240478E-001	-5.073961553474265E-002
-2.3235908E-001	2.988982386887074E-002
-2.9233149E-001	-5.360332752267527E-002
-2.4233155E-001	2.104413385192555E-002
-3.0239180E-001	-5.907620303332806E-002
-2.5239566E-001	2.658064756542444E-002
-3.1238335E-001	-6.193991377949715E-002
-2.6238343E-001	2.416240113476908E-002
-3.2238260E-001	-6.754007066289580E-002
-2.7240184E-001	2.874434025337300E-002
-3.3237803E-001	-6.168536655604839E-002
-2.8233993E-001	3.218079296251136E-002
-3.4236959E-001	-7.065833608309435E-002
-2.9239264E-001	3.268989889572063E-002
-3.5234213E-001	-7.428570340077090E-002
-3.0235368E-001	2.976255025714636E-002
-3.6231080E-001	-7.848581485450268E-002
-3.1234905E-001	2.868070360273123E-002
-3.7230623E-001	-8.637693896889731E-002
-3.2237497E-001	3.676273580640543E-002
-3.8236654E-001	-9.191344678401947E-002
-3.3233598E-001	3.205351872990528E-002
-3.9236191E-001	-9.515899295608199E-002
-3.4238875E-001	2.734430258472759E-002
-4.0237644E-001	-1.146958743532498E-001
-3.5235360E-001	3.568088884154952E-002
-4.1232601E-001	-1.320690686504047E-001
-3.6234128E-001	4.471749377747375E-002
-4.2232907E-001	-1.600061828891437E-001
-3.7235582E-001	5.362682292858756E-002
-4.3234357E-001	-1.970435455441475E-001
-3.8231307E-001	5.712691880762555E-002
-4.4234663E-001	-2.580724681417148E-001
-3.9236951E-001	7.354553850988549E-002
-4.5235348E-001	-3.391473591327667E-001
-4.0235347E-001	9.454610571265176E-002
-4.6231455E-001	-4.427501360575361E-001
-4.1233751E-001	1.348289946715036E-001
-4.7235194E-001	-5.694535275300341E-001
-4.2234814E-001	1.952851613362632E-001
-4.8234352E-001	-7.302032808462782E-001
-4.3238178E-001	2.857148597637811E-001
-4.9234655E-001	-9.220720827579534E-001
-4.4235805E-001	4.106364101171494E-001
-5.0230759E-001	-1.118777414162954E+000
-4.5233059E-001	5.522947112719212E-001
-5.1232594E-001	-1.332028547922771E+000
-4.6230686E-001	7.289540469646418E-001
-5.2227163E-001	-1.533379395802818E+000
-4.7229081E-001	9.125499029954272E-001
-5.3227854E-001	-1.722511808077495E+000
-4.8236260E-001	1.091881950696308E+000
-5.4227394E-001	-1.885616123676307E+000
-4.9228922E-001	1.249640663464863E+000
-5.5229986E-001	-2.008628567059834E+000
-5.0233430E-001	1.386017163594563E+000
-5.6229150E-001	-2.095049083232880E+000
-5.1231444E-001	1.475301305452984E+000
-5.7234412E-001	-2.126231650511423E+000
-5.2228314E-001	1.532893717288964E+000
-5.8242351E-001	-2.110512971878052E+000
-5.3234345E-001	1.548675994078318E+000
-5.9238458E-001	-2.030010958512625E+000
-5.4234266E-001	1.532639185587566E+000
-6.0239148E-001	-1.906489411989849E+000
-5.5231524E-001	1.467792014280954E+000
-6.1239070E-001	-1.745039641857147E+000
-5.6231439E-001	1.381180683771770E+000
-6.2239373E-001	-1.557370960712440E+000
-5.7227159E-001	1.260586460431416E+000
-6.3240826E-001	-1.361556609471638E+000
-5.8237392E-001	1.127455552419026E+000
-6.4236164E-001	-1.168351451555889E+000
-5.9238458E-001	9.835063616434727E-001
-6.5239525E-001	-9.991377790768947E-001
-6.0240293E-001	8.407024939854946E-001
-6.6237921E-001	-8.605976998806000E-001
-6.1239070E-001	7.173082629839573E-001
-6.7238224E-001	-7.501220504442845E-001
-6.2238610E-001	5.966504613558445E-001
-6.8242729E-001	-6.684744060039520E-001
-6.3238907E-001	4.954023112853370E-001
-6.9238448E-001	-6.141274770100917E-001
-6.4240360E-001	4.120364288489018E-001
-7.0236850E-001	-5.700899461905165E-001
-6.5237999E-001	3.449619015057879E-001
-7.1238685E-001	-5.385890503724413E-001
-6.6239446E-001	3.011152644952135E-001
-7.2232109E-001	-5.309525032838183E-001
-6.7240131E-001	2.612778445084887E-001
-7.3233944E-001	-5.122429231802625E-001
-6.8237382E-001	2.328316370646157E-001
-7.4230433E-001	-5.054336339235324E-001
-6.9236922E-001	2.122128978371611E-001
-7.5235313E-001	-4.970970302820206E-001
-7.0234174E-001	1.959215477108947E-001
-7.6231039E-001	-4.938514878352485E-001
-7.1237147E-001	1.842121481895447E-001
-7.7237833E-001	-4.928969343503313E-001
-7.2235167E-001	1.802665814757347E-001
-7.8228205E-001	-4.920696417490644E-001
-7.3233175E-001	1.705299615859985E-001
-7.9232329E-001	-4.909241696198787E-001
-7.4239588E-001	1.670935054620104E-001
-8.0228823E-001	-5.005335311094923E-001
-7.5233406E-001	1.644843469063439E-001
-8.1233317E-001	-4.946788052717848E-001
-7.6231039E-001	1.564659476280212E-001
-8.2230192E-001	-4.911787013212843E-001
-7.7237451E-001	1.515658162534232E-001
-8.3232784E-001	-4.853240152200060E-001
-7.8233176E-001	1.476838874320189E-001
-8.4232706E-001	-4.816329926252383E-001
-7.9235381E-001	1.416382752358909E-001
-8.5229957E-001	-4.686508427063623E-001
-8.0230725E-001	1.410018938283125E-001
-8.6230648E-001	-4.568777829408663E-001
-8.1235999E-001	1.305016006032627E-001
-8.7231332E-001	-4.535686075687408E-001
-8.2234389E-001	1.280197215576967E-001
-8.8231635E-001	-4.349226802587509E-001
-8.3234316E-001	1.165648773312569E-001
-8.9233464E-001	-4.186313102642694E-001
-8.4235764E-001	1.170103500286739E-001
-9.0229958E-001	-4.076219201087952E-001
-8.5231870E-001	1.051736647884050E-001
-9.1234839E-001	-3.952761342128119E-001
-8.6236757E-001	1.035190783441067E-001
-9.2224449E-001	-3.696299940347672E-001
-8.7235147E-001	9.340062240759539E-002
-9.3230104E-001	-3.660662670930233E-001
-8.8228965E-001	8.430037399133039E-002
-9.4229645E-001	-3.574751118818922E-001
-8.9229649E-001	8.048208678762114E-002
-9.5226133E-001	-3.480566889047623E-001
-9.0229189E-001	6.845449407895399E-002
-9.6231014E-001	-3.395291914542518E-001
-9.1227585E-001	6.775447602073348E-002
-9.7229028E-001	-3.283925354480743E-001
-9.2229795E-001	7.513649140795076E-002
-9.8232388E-001	-3.271834005912146E-001
-9.3232393E-001	6.679990701377370E-002
-9.9237657E-001	-3.243833184242249E-001
-9.4228882E-001	6.699081696569920E-002
-1.0023719E+000	-3.252106110254926E-001
-9.5231479E-001	6.616352374354995E-002
-1.0123292E+000	-3.262288222710290E-001
-9.6227962E-001	7.061818304161233E-002
-1.0223398E+000	-3.305562188227973E-001
-9.7228646E-001	6.590896969040239E-002
-1.0323429E+000	-3.373018701871242E-001
-9.8230475E-001	7.411828388770414E-002
-1.0423765E+000	-3.364745626846948E-001
-9.9239564E-001	7.068182528018951E-002
-1.0523375E+000	-3.476112186908722E-001
-1.0023719E+000	7.551831876238191E-002
-1.0623864E+000	-3.434747656186428E-001
-1.0123864E+000	7.940024137496948E-002
-1.0723474E+000	-3.462748378515244E-001
-1.0223399E+000	7.825475682814909E-002
