Ewe/V	<I>/mA	
-1.2246659E-001	1.921428553760052E-002
-7.2516255E-002	3.532219974493434E-002
-1.3249640E-001	2.147224408955395E-002
-8.2484998E-002	3.124358073215588E-002
-1.4246500E-001	1.845232807946476E-002
-9.2510931E-002	3.320478901944368E-002
-1.5249100E-001	1.411336888982490E-002
-1.0251397E-001	3.790821964767849E-002
-1.6245587E-001	1.985815188593486E-002
-1.1250561E-001	3.445440835573454E-002
-1.7244750E-001	2.249623987485061E-002
-1.2245519E-001	3.082704027606684E-002
-1.8245435E-001	2.199291945858434E-002
-1.3247731E-001	2.818895258348098E-002
-1.9242683E-001	2.452687131748957E-002
-1.4246127E-001	3.221550710837950E-002
-2.0246036E-001	1.690765838562087E-002
-1.5247191E-001	2.659221772443165E-002
-2.1240622E-001	2.065652011978353E-002
-1.6247116E-001	2.693933312019164E-002
-2.2246265E-001	2.232268105515026E-002
-1.7246272E-001	2.622774361886759E-002
-2.3246196E-001	2.083007796582850E-002
-1.8242379E-001	2.900467728349299E-002
-2.4239625E-001	1.735891016538847E-002
-1.9243069E-001	3.011545030908153E-002
-2.5242597E-001	2.056974130259318E-002
-2.0244515E-001	3.129564886066044E-002
-2.6247481E-001	1.440841840072113E-002
-2.1242903E-001	3.001131549138913E-002
-2.7244356E-001	2.214912130412730E-002
-2.2248942E-001	3.091381947425281E-002
-2.8243130E-001	1.600515448742292E-002
-2.3243512E-001	3.141713828187093E-002
-2.9246485E-001	6.633003042886471E-003
-2.4238478E-001	2.624510000036520E-002
-3.0247939E-001	1.543241299540649E-002
-2.5239930E-001	2.494341253556986E-002
-3.1241757E-001	7.847911519506423E-003
-2.6239467E-001	2.371114712547173E-002
-3.2241300E-001	8.004114063541321E-003
-2.7239388E-001	2.438802606510843E-002
-3.3241597E-001	4.949487150125512E-003
-2.8242370E-001	2.383263849399309E-002
-3.4239224E-001	8.351230954179875E-003
-2.9243046E-001	2.732116060162126E-002
-3.5239154E-001	4.272608964211853E-003
-3.0244121E-001	2.025733557953077E-002
-3.6237550E-001	6.337953958956671E-003
-3.1243664E-001	2.648808256807653E-002
-3.7238994E-001	1.406130241759290E-002
-3.2237482E-001	2.891789757731286E-002
-3.8241208E-001	1.244720864236692E-002
-3.3238927E-001	3.179896622896194E-002
-3.9238843E-001	8.854550044237491E-003
-3.4243810E-001	2.850135974586010E-002
-4.0239528E-001	8.750415192149696E-003
-3.5237625E-001	3.256262440911747E-002
-4.1234493E-001	6.042904270791703E-003
-3.6243278E-001	3.193781423297792E-002
-4.2242813E-001	1.356828455093568E-003
-3.7241283E-001	3.160805187442084E-002
-4.3251133E-001	9.576441026927715E-004
