Ewe/V	<I>/mA	
-1.2256490E-001	2.784360572695732E-002
-7.2618440E-002	3.267492447048426E-002
-1.3255273E-001	2.589185672866945E-002
-8.2583301E-002	2.981121246429050E-002
-1.4256337E-001	2.321905716705847E-002
-9.2609242E-002	2.921600957565446E-002
-1.5252437E-001	2.215218511136138E-002
-1.0257410E-001	3.001335671390679E-002
-1.6254278E-001	2.329766895512447E-002
-1.1255806E-001	3.209095294861231E-002
-1.7252292E-001	2.143344754243598E-002
-1.2256490E-001	3.136098417727384E-002
-1.8253738E-001	2.369072907330355E-002
-1.3254505E-001	2.907001753063762E-002
-1.9253662E-001	2.348858265973189E-002
-1.4253281E-001	3.339366099851970E-002
-2.0255494E-001	2.080455366248152E-002
-1.5254353E-001	3.228186739279942E-002
-2.1252742E-001	2.239924844573526E-002
-1.6253129E-001	2.765500496196394E-002
-2.2253807E-001	2.425224013517008E-002
-1.7255342E-001	3.203480246969881E-002
-2.3252590E-001	2.207357258371570E-002
-1.8254887E-001	3.332627833108681E-002
-2.4250597E-001	2.219710468917208E-002
-1.9256718E-001	3.019304053090949E-002
-2.5250521E-001	2.202865223893347E-002
-2.0248619E-001	3.265246414743800E-002
-2.6253113E-001	2.123130326542783E-002
-2.1251981E-001	2.890156209468842E-002
-2.7250749E-001	2.041149511933327E-002
-2.2256476E-001	2.688011702369241E-002
-2.8247234E-001	1.898525419699792E-002
-2.3255259E-001	2.367949691217611E-002
-2.9250598E-001	1.832267017487216E-002
-2.4254034E-001	2.622876365614285E-002
-3.0246696E-001	1.578463293502436E-002
-2.5251669E-001	2.851973438416333E-002
-3.1250057E-001	1.774992736275577E-002
-2.6247388E-001	2.698119110701713E-002
-3.2250741E-001	1.420116878580301E-002
-2.7252272E-001	2.471268196206758E-002
-3.3251426E-001	1.513327988248098E-002
-2.8252584E-001	2.599292930544295E-002
-3.4247532E-001	1.385303133386460E-002
-2.9251352E-001	2.543141712051103E-002
-3.5246697E-001	1.206742211327175E-002
-3.0250514E-001	2.763254455674219E-002
-3.6250430E-001	1.675043482442987E-002
-3.1249297E-001	2.584693509647074E-002
-3.7250355E-001	1.460545789450407E-002
-3.2251891E-001	2.601538990240762E-002
-3.8243404E-001	1.158452068921179E-002
-3.3250278E-001	2.628491528551363E-002
-3.9247525E-001	1.141606764320063E-002
-3.4247920E-001	2.501589654232647E-002
-4.0245539E-001	1.175297549686063E-002
-3.5249364E-001	2.732932718251557E-002
-4.1250810E-001	8.945412783171319E-003
-3.6246622E-001	2.584693498690338E-002
-4.2245001E-001	6.676903148592608E-003
-3.7249973E-001	2.310675507247006E-002
-4.3247214E-001	8.720807924606444E-003
-3.8249519E-001	2.111900100648839E-002
-4.4249436E-001	8.833109952427226E-003
-3.9246005E-001	3.405624639023753E-002
-4.5256609E-001	6.631981916785545E-003
-4.0242484E-001	2.424100986407959E-002
-4.6255764E-001	8.305288796477458E-003
-4.1244698E-001	2.928339114741367E-002
-4.7255307E-001	6.126620601956817E-003
-4.2243481E-001	3.136098434162488E-002
-4.8253703E-001	3.554894374888937E-003
-4.3244547E-001	3.218079314512365E-002
-4.9254775E-001	3.408901086967328E-003
-4.4243699E-001	2.884541139664015E-002
-5.0255460E-001	4.632998046872658E-003
-4.5251650E-001	2.830636095913017E-002
-5.1251936E-001	-1.554868250155671E-003
-4.6252334E-001	2.965398943599529E-002
-5.2250719E-001	-9.303739660775634E-003
-4.7247672E-001	3.129360507078027E-002
-5.3252923E-001	-4.564575244063132E-003
-4.8252553E-001	3.385410140104150E-002
-5.4251331E-001	-6.743243407981936E-003
-4.9252099E-001	3.475252034909582E-002
-5.5250484E-001	-7.394597691874144E-003
-5.0249732E-001	3.565094044760742E-002
-5.6247741E-001	-7.540590896978228E-003
-5.1253086E-001	3.599907764617133E-002
-5.7254910E-001	-1.521085084909030E-002
-5.2254534E-001	3.374179825186729E-002
-5.8248723E-001	-1.214499262449167E-002
-5.3254461E-001	3.711087141624259E-002
-5.9251326E-001	-1.670447298709088E-002
-5.4250950E-001	3.864941674777689E-002
-6.0251623E-001	-1.789488057907235E-002
-5.5256212E-001	4.009811897926469E-002
-6.1253077E-001	-1.859115611980943E-002
-5.6249648E-001	3.412362653762102E-002
-6.2244982E-001	-2.032061414245301E-002
-5.7254153E-001	3.181019584264821E-002
-6.3247961E-001	-2.057890991187272E-002
-5.8249110E-001	3.626860311145291E-002
-6.4248645E-001	-2.448703586945644E-002
-5.9249800E-001	3.568463252090348E-002
-6.5248573E-001	-2.711491396321974E-002
-6.0252005E-001	3.437069261117887E-002
-6.6241616E-001	-2.356615648878849E-002
-6.1250019E-001	3.218079270685420E-002
-6.7253757E-001	-2.569990336675859E-002
-6.2249559E-001	3.365195394657983E-002
-6.8243754E-001	-2.240944078520818E-002
-6.3252538E-001	3.507819760809926E-002
-6.9248253E-001	-2.263404478264208E-002
-6.4246351E-001	3.231555552167051E-002
-7.0247805E-001	-2.548652848995786E-002
-6.5245509E-001	2.907001665409870E-002
-7.1245426E-001	-2.974279197480750E-002
-6.6245049E-001	3.008073869654360E-002
-7.2246116E-001	-2.618280283230193E-002
-6.7251468E-001	3.674027378506517E-002
-7.3238403E-001	-2.740690131288241E-002
-6.8250245E-001	2.937323208350469E-002
-7.4244052E-001	-2.142117783317676E-002
-6.9252074E-001	3.220325642648864E-002
-7.5239396E-001	-2.748551214223399E-002
-7.0247418E-001	3.601030879380063E-002
-7.6242375E-001	-2.758658359594207E-002
-7.1249628E-001	3.624614328145981E-002
-7.7246112E-001	-2.437473291202504E-002
-7.2245735E-001	3.563970929997806E-002
-7.8241074E-001	-1.982648227610356E-002
-7.3241842E-001	3.145082716775288E-002
-7.9241377E-001	-1.781626905807682E-002
-7.4244815E-001	3.614507160861702E-002
-8.0237097E-001	-2.136502636815696E-002
-7.5246269E-001	3.004704810240690E-002
-8.1243891E-001	-2.180300647502436E-002
-7.6242369E-001	3.535895559060220E-002
-8.2241905E-001	-2.176931656568368E-002
-7.7247256E-001	3.596538568244256E-002
-8.3245647E-001	-2.245436044519438E-002
-7.8247178E-001	2.686888768392451E-002
-8.4245569E-001	-2.009600817280657E-002
-7.9244810E-001	2.932831299874711E-002
-8.5252368E-001	-2.650848143350554E-002
-8.0243969E-001	3.037272547097758E-002
-8.6256868E-001	-2.053398836184950E-002
-8.1241602E-001	2.991228545194163E-002
-8.7252975E-001	-1.653602061902776E-002
-8.2244581E-001	2.590308705454364E-002
-8.8251752E-001	-1.918635832364946E-002
-8.3239162E-001	3.224817614125852E-002
-8.9254349E-001	-1.345893175012487E-002
-8.4242517E-001	2.422978035996065E-002
-9.0253121E-001	-1.636756601852968E-002
-8.5252744E-001	2.329766868120603E-002
-9.1250372E-001	-1.316694524960922E-002
-8.6251146E-001	2.371318961548452E-002
-9.2250675E-001	-1.055029722149758E-002
-8.7254119E-001	2.805929494035592E-002
-9.3248695E-001	-9.842791546629197E-003
-8.8251364E-001	3.058609897818632E-002
-9.4252050E-001	-1.205515066805463E-002
-8.9257783E-001	2.812667612862935E-002
-9.5250446E-001	-1.312202387763298E-002
-9.0248543E-001	2.164682422709813E-002
-9.6246171E-001	-1.112304004730988E-002
-9.1248083E-001	2.152329050552315E-002
-9.7244948E-001	-1.884945164270263E-002
-9.2251062E-001	1.962537844391429E-002
-9.8245633E-001	-1.497501467683299E-002
-9.3246019E-001	2.405009577598641E-002
-9.9248987E-001	-1.426750939229834E-002
-9.4250906E-001	1.825528863050480E-002
-1.0024357E+000	-1.533438337912019E-002
-9.5248538E-001	1.872695842757821E-002
-1.0125341E+000	-1.624403299544666E-002
-9.6250367E-001	1.932216054924270E-002
-1.0224915E+000	-1.729967777261182E-002
-9.7248763E-001	2.043395733241649E-002
-1.0324563E+000	-1.551406726631446E-002
-9.8242956E-001	1.818790734635994E-002
-1.0424975E+000	-1.877084045725710E-002
-9.9254715E-001	1.900771423242983E-002
-1.0524585E+000	-1.909651719581557E-002
-1.0025120E+000	1.898525474483476E-002
-1.0624577E+000	-1.733336740118616E-002
-1.0124655E+000	1.932216119295094E-002
-1.0724798E+000	-2.179177672437885E-002
-1.0225525E+000	1.941200395059933E-002
-1.0824791E+000	-1.877083993681214E-002
-1.0324792E+000	1.862588554949443E-002
-1.0924287E+000	-2.032061414245301E-002
-1.0424975E+000	2.320782796424978E-002
-1.1024470E+000	-1.506485702360378E-002
-1.0524852E+000	1.946815596345591E-002
-1.1124157E+000	-2.593573873095656E-002
-1.0624731E+000	2.371318923199878E-002
-1.1224569E+000	-2.085966501823244E-002
-1.0724989E+000	2.533034410546808E-002
