Ewe/V	<I>/mA	
-1.2234082E-001	1.054677926003933E-002
-7.2352380E-002	4.764484427869320E-002
-1.3233246E-001	2.143626140120130E-003
-8.2347736E-002	4.980854255457717E-002
-1.4233169E-001	4.561873114046950E-003
-9.2346981E-002	4.605389510591817E-002
-1.5232325E-001	-1.483743137214333E-003
-1.0237672E-001	4.770848341286182E-002
-1.6244464E-001	-2.883781164806958E-003
-1.1231489E-001	4.223561038573576E-002
-1.7243239E-001	-6.765704369172454E-003
-1.2234850E-001	3.860823872188729E-002
-1.8243164E-001	-3.583800455089659E-003
-1.3234386E-001	3.701728675514460E-002
-1.9244236E-001	-7.592998803981267E-003
-1.4232402E-001	4.427202915151907E-002
-2.0239954E-001	-1.402044482529163E-002
-1.5234615E-001	3.949917107820511E-002
-2.1235299E-001	-1.223857825001082E-002
-1.6245992E-001	4.395383782684781E-002
-2.2247438E-001	-1.395680615678435E-002
-1.7238280E-001	4.261743960281211E-002
-2.3242396E-001	-1.669324437777203E-002
-1.8238965E-001	4.064466059207916E-002
-2.4240790E-001	-2.006606183325250E-002
-1.9238122E-001	4.039010684937228E-002
-2.5239566E-001	-2.394798522194230E-002
-2.0246069E-001	4.516296274960041E-002
-2.6242161E-001	-1.478409999981528E-002
-2.1244465E-001	4.051738232374191E-002
-2.7241704E-001	-2.102063503116369E-002
-2.2240944E-001	4.058102083702880E-002
-2.8239718E-001	-2.222975653906667E-002
-2.3241255E-001	4.013555434842903E-002
-2.9239634E-001	-3.082089778035879E-002
-2.4241172E-001	4.204469732940197E-002
-3.0237651E-001	-3.483009741952023E-002
-2.5243384E-001	4.236288554966428E-002
-3.1241393E-001	-3.234821278601896E-002
-2.6239878E-001	4.509932237366837E-002
-3.2243994E-001	-2.668442142506439E-002
-2.7238268E-001	3.644454510261616E-002
-3.3238184E-001	-3.680287798245752E-002
-2.8242007E-001	4.490840993821621E-002
-3.4240398E-001	-4.195756154755753E-002
-2.9243460E-001	4.395383782684781E-002
-3.5234594E-001	-4.087571489314240E-002
-3.0242237E-001	5.050856061279774E-002
-3.6234516E-001	-3.845746566851938E-002
-3.1242922E-001	4.637208643058938E-002
-3.7236351E-001	-4.615767548481631E-002
-3.2238641E-001	4.471749439835548E-002
-3.8238946E-001	-4.946685396134876E-002
-3.3237422E-001	5.038128358622390E-002
-3.9241537E-001	-5.538519285619259E-002
-3.4239629E-001	5.610871004561585E-002
-4.0235355E-001	-6.378541948894662E-002
-3.5242230E-001	4.420839187999565E-002
-4.1233751E-001	-8.338594933350896E-002
-3.6241013E-001	4.872669403751695E-002
-4.2229468E-001	-9.942273919781053E-002
-3.7232524E-001	6.043609976768494E-002
-4.3232828E-001	-1.210596871872743E-001
-3.8236266E-001	7.010908549030626E-002
-4.4235045E-001	-1.637608284751575E-001
-3.9235431E-001	7.494557524720824E-002
-4.5231909E-001	-2.224351291855176E-001
-4.0238026E-001	7.901841526230180E-002
-4.6235645E-001	-2.924369970957441E-001
-4.1237569E-001	9.900077680746722E-002
-4.7231758E-001	-3.880213995774584E-001
-4.2235196E-001	1.368017755448814E-001
-4.8235491E-001	-5.128793120384216E-001
-4.3235499E-001	1.917214368780453E-001
-4.9232367E-001	-6.558104356129970E-001
-4.4236946E-001	2.698689699172974E-001
-5.0233430E-001	-8.155419925848646E-001
-4.5235726E-001	3.646260648965818E-001
-5.1232588E-001	-9.865374863147736E-001
-4.6235651E-001	5.022752285003662E-001
-5.2235568E-001	-1.151678204536438E+000
-4.7230989E-001	6.574884653091431E-001
-5.3231287E-001	-1.308227936426800E+000
-4.8234352E-001	8.154382010300951E-001
-5.4234266E-001	-1.446640710035959E+000
-4.9236184E-001	9.523873229821520E-001
-5.5233043E-001	-1.549098074436195E+000
-5.0230372E-001	1.061590154965717E+000
-5.6228381E-001	-1.612990617752075E+000
-5.1236409E-001	1.156538228193918E+000
-5.7230216E-001	-1.641691386699677E+000
-5.2233660E-001	1.215148905913034E+000
-5.8240062E-001	-1.611081600189209E+000
-5.3233963E-001	1.235894819100698E+000
-5.9243804E-001	-1.543688853581749E+000
-5.4233503E-001	1.215276102224985E+000
-6.0241061E-001	-1.429776648680368E+000
-5.5236858E-001	1.171365837256113E+000
-6.1239070E-001	-1.292827486991882E+000
-5.6229532E-001	1.093218326568604E+000
-6.2239754E-001	-1.130741337935129E+000
-5.7230604E-001	9.919701516628265E-001
-6.3241208E-001	-9.741280277570095E-001
-5.8235866E-001	8.804126282533007E-001
-6.4239979E-001	-8.336788117885625E-001
-5.9244186E-001	7.608366707960768E-001
